chromosome	start	end	depth
1	865582	865583	170
1	865583	865585	173
1	865585	865586	175
1	865586	865587	176
1	865587	865588	178
1	865588	865589	180
1	865589	865590	182
1	865590	865591	183
1	865591	865592	185
1	865592	865593	188
1	865593	865594	189
1	865594	865595	191
1	865595	865596	190
1	865596	865597	191
1	865597	865598	192
1	865598	865601	191
1	865601	865602	193
1	865602	865603	194
1	865603	865604	193
1	865604	865605	192
1	865605	865606	191
1	865606	865607	192
1	865607	865609	196
1	865609	865610	198
1	865610	865611	199
1	865611	865613	200
1	865613	865614	198
1	865614	865615	200
1	865615	865617	201
1	865617	865619	200
1	865619	865620	202
1	865620	865622	203
1	865622	865623	202
1	865623	865624	203
1	865624	865625	204
1	865625	865626	205
1	865626	865627	206
1	865627	865628	204
1	865628	865629	201
1	865629	865630	202
1	865630	865631	203
1	865631	865633	202
1	865633	865634	204
1	865634	865635	205
1	865635	865636	203
1	865636	865637	204
1	865637	865638	205
1	865638	865639	203
1	865639	865640	205
1	865640	865641	204
1	865641	865642	201
1	865642	865644	199
1	865644	865645	200
1	865645	865646	199
1	865646	865648	198
1	865648	865649	197
1	865649	865650	196
1	865650	865651	195
1	865651	865652	197
1	865652	865653	195
1	865653	865654	196
1	865654	865655	198
1	865655	865656	195
1	865656	865657	197
1	865657	865658	198
1	865658	865660	195
1	865660	865661	196
1	865661	865662	197
1	865662	865663	196
1	865663	865664	197
1	865664	865666	200
1	865666	865667	202
1	865667	865668	205
1	865668	865669	204
1	865669	865671	203
1	865671	865672	202
1	865672	865673	201
1	865673	865674	197
1	865674	865675	199
1	865675	865676	197
1	865676	865677	196
1	865677	865679	195
1	865679	865680	194
1	865680	865682	193
1	865682	865683	190
1	865683	865684	188
1	865684	865685	185
1	865685	865686	183
1	865686	865688	181
1	865688	865689	180
1	865689	865690	177
1	865690	865691	176
1	865691	865692	178
1	865692	865693	176
1	865693	865694	174
1	865694	865695	175
1	865695	865697	176
1	865697	865698	175
1	865698	865700	173
1	865700	865701	169
1	865701	865702	164
1	865702	865703	163
1	865703	865704	165
1	865704	865705	164
1	865705	865707	163
1	865707	865710	164
1	865710	865711	162
1	865711	865712	160
1	865712	865713	158
1	865713	865714	155
1	865714	865716	154
1	865716	865717	152
1	865691	865692	178
1	865692	865693	176
1	865693	865694	174
1	865694	865695	175
1	865695	865697	176
1	865697	865698	175
1	865698	865700	173
1	865700	865701	169
1	865701	865702	164
1	865702	865703	163
1	865703	865704	165
1	865704	865705	164
1	865705	865707	163
1	865707	865710	164
1	865710	865711	162
1	865711	865712	160
1	865712	865713	158
1	865713	865714	155
1	865714	865716	154
1	865716	865717	152
1	866418	866419	94
1	866419	866420	96
1	866420	866428	95
1	866428	866431	94
1	866431	866434	93
1	866434	866435	92
1	866435	866436	93
1	866436	866437	91
1	866437	866440	92
1	866440	866442	93
1	866442	866443	92
1	866443	866446	93
1	866446	866448	96
1	866448	866449	97
1	866449	866450	95
1	866450	866451	94
1	866451	866452	93
1	866452	866453	90
1	866453	866455	91
1	866455	866460	90
1	866460	866461	92
1	866461	866462	91
1	866462	866463	90
1	866463	866466	91
1	866466	866467	90
1	866467	866469	89
1	866469	866470	87
1	871151	871152	137
1	871152	871153	138
1	871153	871156	141
1	871156	871157	140
1	871157	871158	141
1	871158	871160	139
1	871160	871162	141
1	871162	871163	140
1	871163	871164	143
1	871164	871165	144
1	871165	871166	146
1	871166	871167	147
1	871167	871168	146
1	871168	871170	144
1	871170	871171	143
1	871171	871172	145
1	871172	871173	148
1	871173	871176	147
1	871151	871152	137
1	871152	871153	138
1	871153	871156	141
1	871156	871157	140
1	871157	871158	141
1	871158	871160	139
1	871160	871162	141
1	871162	871163	140
1	871163	871164	143
1	871164	871165	144
1	871165	871166	146
1	871166	871167	147
1	871167	871168	146
1	871168	871170	144
1	871170	871171	143
1	871171	871172	145
1	871172	871173	148
1	871173	871176	147
1	871176	871177	148
1	871177	871178	149
1	871178	871181	150
1	871181	871183	148
1	871183	871184	147
1	871184	871186	145
1	871186	871188	144
1	871188	871189	143
1	871189	871190	144
1	871190	871191	143
1	871191	871192	144
1	871192	871194	143
1	871194	871195	145
1	871195	871196	144
1	871196	871197	142
1	871197	871198	143
1	871198	871200	142
1	871200	871206	139
1	871206	871208	137
1	871208	871209	134
1	871209	871210	133
1	871210	871211	132
1	871211	871215	131
1	871215	871217	132
1	871217	871218	131
1	871218	871220	130
1	871220	871223	131
1	871223	871224	130
1	871224	871226	129
1	871226	871227	127
1	871227	871228	126
1	871228	871230	125
1	871230	871231	123
1	871231	871232	125
1	871232	871234	123
1	871234	871235	121
1	871235	871236	123
1	871236	871238	124
1	871238	871239	125
1	871239	871240	124
1	871240	871241	122
1	871241	871242	120
1	871242	871243	118
1	871243	871244	117
1	871244	871247	114
1	871247	871248	107
1	871248	871249	106
1	871249	871250	104
1	871250	871253	102
1	871253	871255	100
1	871255	871257	99
1	871257	871258	98
1	871258	871259	97
1	871259	871261	93
1	871261	871264	91
1	871264	871265	89
1	871265	871266	87
1	871266	871267	85
1	871267	871268	86
1	871268	871269	85
1	871269	871270	84
1	871270	871271	86
1	871271	871272	85
1	871272	871273	84
1	871273	871274	81
1	871274	871275	80
1	871275	871277	79
1	874419	874420	73
1	874420	874427	75
1	874427	874428	76
1	874428	874431	77
1	874431	874432	76
1	874432	874434	75
1	874434	874437	77
1	874437	874439	78
1	874439	874440	77
1	874440	874441	78
1	874441	874442	79
1	874442	874443	78
1	874443	874444	79
1	874444	874445	78
1	874445	874446	80
1	874446	874447	81
1	874447	874449	82
1	874449	874450	81
1	874450	874451	83
1	874451	874455	85
1	874455	874458	84
1	874458	874459	85
1	874459	874462	86
1	874462	874466	85
1	874466	874469	84
1	874469	874470	86
1	874470	874474	85
1	874474	874476	84
1	874476	874481	81
1	874481	874487	78
1	874487	874489	75
1	874489	874490	74
1	874490	874491	72
1	874491	874492	73
1	874492	874493	74
1	874493	874494	73
1	874494	874495	72
1	874495	874496	73
1	874496	874497	70
1	874497	874501	68
1	874501	874502	67
1	874502	874503	65
1	874503	874505	62
1	874505	874509	61
1	874509	874510	62
1	874654	874656	42
1	874656	874657	40
1	874657	874659	41
1	874659	874660	40
1	874660	874661	41
1	874661	874662	42
1	874662	874663	41
1	874663	874664	40
1	874664	874666	39
1	874666	874668	38
1	874668	874669	37
1	874669	874670	38
1	874670	874671	39
1	874671	874673	40
1	874654	874656	42
1	874656	874657	40
1	874657	874659	41
1	874659	874660	40
1	874660	874661	41
1	874661	874662	42
1	874662	874663	41
1	874663	874664	40
1	874664	874666	39
1	874666	874668	38
1	874668	874669	37
1	874669	874670	38
1	874670	874671	39
1	874671	874673	40
1	874673	874676	41
1	874676	874677	43
1	874677	874678	44
1	874678	874681	46
1	874681	874685	48
1	874685	874686	47
1	874686	874690	48
1	874690	874691	51
1	874691	874692	52
1	874692	874693	50
1	874693	874696	49
1	874696	874698	50
1	874698	874703	51
1	874703	874704	53
1	874704	874706	55
1	874706	874707	56
1	874707	874709	57
1	874709	874711	56
1	874711	874712	58
1	874712	874714	59
1	874714	874715	62
1	874715	874716	61
1	874716	874717	64
1	874717	874718	66
1	874718	874721	65
1	874721	874723	68
1	874723	874724	70
1	874724	874725	71
1	874725	874726	72
1	874726	874729	73
1	874729	874731	71
1	874731	874732	73
1	874732	874734	72
1	874734	874735	74
1	874735	874739	75
1	874739	874743	78
1	874743	874744	79
1	874744	874745	83
1	874745	874748	85
1	874748	874749	86
1	874749	874750	87
1	874750	874754	89
1	874754	874756	91
1	874756	874757	92
1	874757	874759	93
1	874759	874760	94
1	874760	874761	95
1	874761	874762	94
1	874762	874763	96
1	874763	874764	97
1	874764	874765	100
1	874765	874768	101
1	874768	874770	102
1	874770	874772	104
1	874772	874777	105
1	874777	874778	103
1	874778	874779	107
1	874779	874780	109
1	874780	874782	111
1	874782	874783	112
1	874783	874786	111
1	874786	874788	113
1	874788	874790	114
1	874790	874792	117
1	874792	874794	116
1	874654	874656	42
1	874656	874657	40
1	874657	874659	41
1	874659	874660	40
1	874660	874661	41
1	874661	874662	42
1	874662	874663	41
1	874663	874664	40
1	874664	874666	39
1	874666	874668	38
1	874668	874669	37
1	874669	874670	38
1	874670	874671	39
1	874671	874673	40
1	874673	874676	41
1	874676	874677	43
1	874677	874678	44
1	874678	874681	46
1	874681	874685	48
1	874685	874686	47
1	874686	874690	48
1	874690	874691	51
1	874691	874692	52
1	874692	874693	50
1	874693	874696	49
1	874696	874698	50
1	874698	874703	51
1	874703	874704	53
1	874704	874706	55
1	874706	874707	56
1	874707	874709	57
1	874709	874711	56
1	874711	874712	58
1	874712	874714	59
1	874714	874715	62
1	874715	874716	61
1	874716	874717	64
1	874717	874718	66
1	874718	874721	65
1	874721	874723	68
1	874723	874724	70
1	874724	874725	71
1	874725	874726	72
1	874726	874729	73
1	874729	874731	71
1	874731	874732	73
1	874732	874734	72
1	874734	874735	74
1	874735	874739	75
1	874739	874743	78
1	874743	874744	79
1	874744	874745	83
1	874745	874748	85
1	874748	874749	86
1	874749	874750	87
1	874750	874754	89
1	874754	874756	91
1	874756	874757	92
1	874757	874759	93
1	874759	874760	94
1	874760	874761	95
1	874761	874762	94
1	874762	874763	96
1	874763	874764	97
1	874764	874765	100
1	874765	874768	101
1	874768	874770	102
1	874770	874772	104
1	874772	874777	105
1	874777	874778	103
1	874778	874779	107
1	874779	874780	109
1	874780	874782	111
1	874782	874783	112
1	874783	874786	111
1	874786	874788	113
1	874788	874790	114
1	874790	874792	117
1	874792	874794	116
1	874794	874796	114
1	874796	874798	115
1	874798	874799	114
1	874799	874800	115
1	874800	874801	116
1	874801	874804	118
1	874804	874807	119
1	874807	874809	120
1	874809	874811	121
1	874811	874812	122
1	874812	874816	121
1	874816	874818	123
1	874818	874820	122
1	874820	874821	123
1	874821	874822	125
1	874822	874823	123
1	874823	874824	124
1	874824	874825	126
1	874825	874826	127
1	874826	874827	129
1	874827	874828	128
1	874828	874830	127
1	874830	874831	128
1	874831	874832	129
1	874832	874835	130
1	874835	874838	129
1	874838	874840	130
1	874840	874843	127
1	875395	875991	0
1	876521	876524	65
1	876524	876526	66
1	876526	876527	67
1	876527	876531	66
1	876531	876532	67
1	876532	876533	66
1	876533	876536	65
1	876536	876537	64
1	876537	876542	62
1	876542	876545	63
1	876545	876548	64
1	876548	876551	65
1	876551	876552	66
1	876552	876553	65
1	876553	876557	64
1	876557	876561	63
1	876561	876562	62
1	876562	876563	61
1	876563	876564	58
1	876564	876565	57
1	876565	876572	55
1	876572	876577	53
1	876577	876578	50
1	876578	876581	49
1	876581	876582	48
1	876582	876583	47
1	876583	876585	45
1	876585	876586	44
1	876586	876589	43
1	876589	876590	42
1	876590	876593	40
1	876593	876595	39
1	876595	876596	40
1	876596	876597	39
1	876597	876601	36
1	876601	876603	35
1	876603	876604	34
1	876604	876610	33
1	876610	876611	32
1	876611	876612	33
1	876612	876614	32
1	876614	876616	30
1	876616	876618	29
1	876618	876620	30
1	876620	876623	29
1	876623	876624	28
1	876624	876625	27
1	876625	876627	26
1	876627	876629	24
1	876629	876631	23
1	876631	876632	21
1	876632	876633	20
1	876633	876638	18
1	876638	876641	16
1	876641	876643	15
1	876643	876644	14
1	876644	876646	13
1	876646	876647	12
1	876647	876648	11
1	876648	876649	10
1	876649	876650	9
1	876650	876652	8
1	876652	876656	5
1	876656	876719	6
1	877510	877574	7
1	877510	877574	7
1	877574	877617	5
1	877617	877623	4
1	877623	877637	3
1	877639	878139	0
1	877639	878139	0
1	878139	878146	1
1	878146	878162	2
1	878162	878165	3
1	878165	878174	5
1	878174	878176	6
1	878176	878181	7
1	878181	878183	8
1	878183	878185	9
1	878185	878187	10
1	878187	878191	11
1	878191	878194	12
1	878194	878196	13
1	878196	878200	14
1	878200	878203	15
1	878203	878207	17
1	878207	878215	18
1	878215	878218	19
1	878218	878219	20
1	878219	878220	22
1	878220	878221	23
1	878221	878222	25
1	878222	878223	26
1	878223	878226	27
1	878226	878230	28
1	878230	878232	29
1	878232	878233	32
1	878233	878236	33
1	878236	878239	35
1	878239	878243	36
1	878243	878245	37
1	878245	878246	38
1	878246	878247	39
1	878247	878248	41
1	878248	878250	42
1	878250	878251	43
1	878251	878252	44
1	878252	878255	45
1	878255	878258	46
1	878258	878262	47
1	878262	878263	50
1	878263	878265	53
1	878265	878267	54
1	878267	878268	56
1	878268	878270	57
1	878270	878271	59
1	878271	878272	61
1	878272	878275	62
1	878275	878276	63
1	878276	878278	64
1	878278	878279	66
1	878279	878282	67
1	878282	878284	66
1	878284	878285	67
1	878285	878290	68
1	878290	878292	70
1	878292	878295	69
1	878295	878297	68
1	878297	878298	70
1	878298	878299	71
1	878299	878300	72
1	878300	878301	73
1	878301	878302	75
1	878302	878304	74
1	878304	878307	75
1	878307	878308	77
1	878308	878309	76
1	878309	878310	75
1	878310	878313	74
1	878313	878314	73
1	878314	878317	72
1	878317	878319	74
1	878319	878320	73
1	878320	878322	71
1	878322	878325	69
1	878325	878326	70
1	878326	878328	72
1	878328	878330	73
1	878330	878332	74
1	878332	878333	73
1	878333	878335	71
1	878335	878336	73
1	878336	878337	75
1	878337	878338	77
1	878338	878340	78
1	878340	878343	77
1	878343	878346	78
1	878346	878348	79
1	878348	878349	78
1	878349	878350	77
1	878350	878352	79
1	878352	878353	78
1	878353	878354	79
1	878354	878355	78
1	878355	878356	81
1	878356	878357	83
1	878357	878358	82
1	878358	878362	83
1	878362	878363	84
1	878363	878364	82
1	878364	878365	83
1	878365	878366	85
1	878366	878371	86
1	878371	878372	85
1	878372	878373	86
1	878373	878375	87
1	878375	878376	88
1	878376	878377	89
1	878377	878379	88
1	878379	878381	86
1	878381	878382	88
1	878382	878383	89
1	878383	878384	88
1	878384	878387	87
1	878387	878389	86
1	878389	878390	85
1	878390	878393	86
1	878393	878395	87
1	878395	878396	86
1	878396	878398	87
1	878398	878400	86
1	878400	878403	87
1	878403	878406	89
1	878406	878408	90
1	878408	878410	91
1	878410	878412	92
1	878412	878417	93
1	878417	878418	92
1	878418	878419	91
1	878419	878420	90
1	878420	878421	88
1	878421	878423	89
1	878423	878425	90
1	878425	878427	89
1	878427	878429	86
1	878429	878430	84
1	878430	878431	85
1	878431	878432	84
1	878432	878434	83
1	878434	878435	82
1	878435	878437	81
1	878437	878438	80
1	878438	878439	79
1	878632	878637	62
1	878637	878640	61
1	878640	878642	62
1	878642	878644	61
1	878644	878645	60
1	878645	878647	61
1	878647	878649	60
1	878649	878651	61
1	878651	878652	62
1	878652	878653	61
1	878653	878654	63
1	878654	878655	62
1	878655	878657	61
1	878657	878658	62
1	878658	878661	61
1	878661	878662	60
1	878662	878665	61
1	878665	878668	62
1	878668	878672	61
1	878672	878673	62
1	878673	878674	60
1	878674	878675	61
1	878675	878677	62
1	878677	878678	63
1	878678	878680	64
1	878680	878681	63
1	878681	878682	62
1	878682	878683	61
1	878683	878685	60
1	878685	878687	61
1	878687	878689	62
1	878689	878691	60
1	878691	878699	59
1	878699	878706	60
1	878706	878709	57
1	878709	878710	56
1	878710	878713	54
1	878713	878719	53
1	878719	878720	52
1	878720	878721	50
1	878721	878722	49
1	878722	878723	48
1	878723	878724	46
1	878724	878725	44
1	878725	878726	43
1	878726	878727	42
1	878727	878728	40
1	878728	878734	38
1	878734	878738	37
1	878738	878739	36
1	878739	878741	35
1	878741	878742	33
1	878742	878744	32
1	878744	878745	31
1	878745	878746	30
1	878746	878749	29
1	878749	878751	28
1	878751	878754	24
1	878754	878757	22
1	878757	878758	21
1	879076	879081	66
1	879081	879083	69
1	879083	879085	70
1	879085	879086	69
1	879086	879087	70
1	879087	879088	71
1	879088	879089	70
1	879089	879090	71
1	879090	879091	72
1	879091	879093	71
1	879093	879094	72
1	879094	879096	73
1	879096	879097	74
1	879097	879102	77
1	879102	879104	79
1	879104	879107	81
1	879107	879108	82
1	879108	879110	86
1	879110	879111	88
1	879111	879112	89
1	879112	879116	91
1	879116	879117	93
1	879117	879122	95
1	879122	879123	97
1	879123	879124	99
1	879124	879125	101
1	879125	879126	102
1	879126	879127	103
1	879127	879128	104
1	879128	879129	105
1	879129	879130	106
1	879130	879131	108
1	879131	879132	106
1	879132	879133	108
1	879133	879134	109
1	879134	879138	110
1	879138	879139	114
1	879139	879141	116
1	879141	879142	115
1	879142	879144	116
1	879144	879146	117
1	879146	879147	119
1	879147	879149	120
1	879149	879150	122
1	879150	879151	123
1	879151	879152	124
1	879152	879153	126
1	879153	879155	128
1	879155	879156	130
1	879156	879157	132
1	879157	879158	133
1	879158	879159	134
1	879159	879161	136
1	879161	879162	133
1	879162	879163	132
1	879163	879165	131
1	879165	879167	134
1	879167	879168	135
1	879168	879170	137
1	879170	879172	139
1	879172	879173	140
1	879173	879175	141
1	879175	879176	142
1	879176	879178	143
1	879178	879180	145
1	879180	879184	143
1	879184	879185	144
1	879185	879189	142
1	879076	879081	66
1	879081	879083	69
1	879083	879085	70
1	879085	879086	69
1	879086	879087	70
1	879087	879088	71
1	879088	879089	70
1	879089	879090	71
1	879090	879091	72
1	879091	879093	71
1	879093	879094	72
1	879094	879096	73
1	879096	879097	74
1	879097	879102	77
1	879102	879104	79
1	879104	879107	81
1	879107	879108	82
1	879108	879110	86
1	879110	879111	88
1	879111	879112	89
1	879112	879116	91
1	879116	879117	93
1	879117	879122	95
1	879122	879123	97
1	879123	879124	99
1	879124	879125	101
1	879125	879126	102
1	879126	879127	103
1	879127	879128	104
1	879128	879129	105
1	879129	879130	106
1	879130	879131	108
1	879131	879132	106
1	879132	879133	108
1	879133	879134	109
1	879134	879138	110
1	879138	879139	114
1	879139	879141	116
1	879141	879142	115
1	879142	879144	116
1	879144	879146	117
1	879146	879147	119
1	879147	879149	120
1	879149	879150	122
1	879150	879151	123
1	879151	879152	124
1	879152	879153	126
1	879153	879155	128
1	879155	879156	130
1	879156	879157	132
1	879157	879158	133
1	879158	879159	134
1	879159	879161	136
1	879161	879162	133
1	879162	879163	132
1	879163	879165	131
1	879165	879167	134
1	879167	879168	135
1	879168	879170	137
1	879170	879172	139
1	879172	879173	140
1	879173	879175	141
1	879175	879176	142
1	879176	879178	143
1	879178	879180	145
1	879180	879184	143
1	879184	879185	144
1	879185	879189	142
1	879189	879190	143
1	879190	879191	144
1	879191	879192	142
1	879192	879193	143
1	879193	879194	142
1	879194	879195	143
1	879195	879196	145
1	879196	879197	147
1	879197	879203	151
1	879203	879205	149
1	879205	879207	148
1	879207	879208	147
1	879208	879209	146
1	879209	879210	144
1	879210	879211	145
1	879211	879213	143
1	879213	879214	142
1	879214	879215	141
1	879215	879216	139
1	879216	879217	138
1	879217	879218	137
1	879218	879219	135
1	879219	879220	136
1	879220	879221	135
1	879221	879223	136
1	879223	879224	135
1	879224	879226	134
1	879226	879227	133
1	879227	879229	132
1	879229	879231	131
1	879231	879232	130
1	879232	879237	129
1	879237	879238	131
1	879238	879239	130
1	879239	879240	129
1	879240	879242	127
1	879242	879243	126
1	879243	879244	125
1	879244	879245	127
1	879245	879246	126
1	879246	879247	125
1	879247	879248	122
1	879248	879249	124
1	879249	879250	125
1	879250	879251	123
1	879251	879252	120
1	879252	879254	121
1	879254	879255	120
1	879255	879256	117
1	879256	879258	113
1	879258	879260	111
1	879260	879261	110
1	879261	879266	112
1	879266	879267	110
1	879267	879268	109
1	879268	879269	108
1	879269	879270	107
1	879270	879273	108
1	879273	879274	107
1	879274	879276	109
1	879276	879277	108
1	879277	879279	106
1	879279	879283	104
1	879283	879284	102
1	879284	879285	100
1	879285	879288	99
1	879288	879289	101
1	879289	879290	100
1	879290	879292	98
1	879292	879293	97
1	879293	879294	96
1	879294	879295	95
1	879295	879296	94
1	879296	879298	91
1	879298	879301	89
1	879301	879302	85
1	879302	879304	83
1	879304	879306	81
1	879306	879307	79
1	879307	879309	77
1	879309	879310	76
1	879310	879312	77
1	879312	879313	75
1	879313	879317	74
1	879317	879318	73
1	879318	879320	71
1	879320	879321	69
1	879321	879322	70
1	879322	879324	69
1	879324	879325	68
1	879325	879328	71
1	879328	879329	68
1	879329	879331	69
1	879331	879332	70
1	879332	879333	71
1	879333	879335	72
1	879335	879336	69
1	879336	879338	70
1	879338	879339	69
1	879339	879340	70
1	879340	879341	67
1	879341	879342	68
1	879342	879344	69
1	879344	879346	71
1	879346	879348	70
1	879348	879349	71
1	879349	879351	70
1	879351	879353	71
1	879353	879357	69
1	879357	879358	70
1	879358	879359	71
1	879359	879360	72
1	879360	879361	70
1	879361	879362	69
1	879362	879366	65
1	879366	879369	66
1	879369	879372	65
1	879372	879374	64
1	879374	879376	63
1	879376	879377	62
1	879377	879378	61
1	879378	879380	60
1	879380	879381	61
1	879381	879382	60
1	879382	879383	59
1	879383	879385	58
1	879385	879387	56
1	879387	879388	54
1	879388	879389	55
1	879389	879390	53
1	879390	879395	54
1	879395	879396	56
1	879396	879398	59
1	879398	879402	58
1	879402	879405	59
1	879405	879406	58
1	879406	879409	57
1	879409	879410	58
1	879410	879411	57
1	879411	879414	56
1	879414	879417	57
1	879417	879418	54
1	879418	879419	55
1	879419	879420	56
1	879420	879421	55
1	879421	879422	56
1	879422	879424	57
1	879424	879426	59
1	879426	879428	60
1	879428	879430	62
1	879430	879432	61
1	879432	879433	60
1	879433	879434	58
1	879434	879436	57
1	879436	879437	59
1	879437	879440	57
1	879440	879442	56
1	879442	879444	57
1	879444	879445	56
1	879445	879447	55
1	879447	879452	56
1	879452	879453	58
1	879453	879457	57
1	879457	879458	55
1	879458	879467	54
1	879467	879468	55
1	879468	879471	56
1	879471	879473	57
1	879473	879478	56
1	879478	879487	55
1	879487	879496	54
1	879496	879497	53
1	879497	879498	52
1	879498	879500	51
1	879500	879502	50
1	879502	879503	49
1	879503	879506	48
1	879506	879509	47
1	879509	879512	48
1	879512	879515	47
1	879515	879516	46
1	879516	879518	44
1	879518	879520	43
1	879520	879522	41
1	879522	879523	40
1	879523	879525	41
1	879525	879530	40
1	879530	879535	39
1	879535	879537	37
1	879537	879538	34
1	879538	879539	31
1	879539	879540	30
1	879540	879541	31
1	879541	879543	30
1	879543	879544	29
1	879544	879552	30
1	879552	879553	29
1	879553	879554	28
1	879554	879555	27
1	879555	879558	26
1	879558	879559	25
1	879559	879569	24
1	879569	879572	22
1	879572	879578	21
1	879578	879585	20
1	879585	879586	19
1	879586	879593	18
1	879593	879595	17
1	879595	879598	16
1	879598	879601	15
1	879601	879602	14
1	879602	879607	13
1	879607	879610	12
1	879610	879611	11
1	879611	879616	10
1	879616	879622	9
1	879622	879624	8
1	879624	879627	7
1	879627	879628	6
1	879628	879641	4
1	879285	879288	99
1	879288	879289	101
1	879289	879290	100
1	879290	879292	98
1	879292	879293	97
1	879293	879294	96
1	879294	879295	95
1	879295	879296	94
1	879296	879298	91
1	879298	879301	89
1	879301	879302	85
1	879302	879304	83
1	879304	879306	81
1	879306	879307	79
1	879307	879309	77
1	879309	879310	76
1	879310	879312	77
1	879312	879313	75
1	879313	879317	74
1	879317	879318	73
1	879318	879320	71
1	879320	879321	69
1	879321	879322	70
1	879322	879324	69
1	879324	879325	68
1	879325	879328	71
1	879328	879329	68
1	879329	879331	69
1	879331	879332	70
1	879332	879333	71
1	879333	879335	72
1	879335	879336	69
1	879336	879338	70
1	879338	879339	69
1	879339	879340	70
1	879340	879341	67
1	879341	879342	68
1	879342	879344	69
1	879344	879346	71
1	879346	879348	70
1	879348	879349	71
1	879349	879351	70
1	879351	879353	71
1	879353	879357	69
1	879357	879358	70
1	879358	879359	71
1	879359	879360	72
1	879360	879361	70
1	879361	879362	69
1	879362	879366	65
