chromosome	start	end	depth
1	874779	874782	19
1	874782	874785	18
1	874785	874790	20
1	874790	874791	19
1	874791	874798	17
1	874649	874655	21
1	874655	874658	20
1	874658	874664	19
1	874664	874667	20
1	874667	874674	21
1	874674	874676	20
1	874676	874678	19
1	874678	874680	20
1	874680	874682	19
1	874682	874684	18
1	874684	874687	17
1	874687	874690	18
1	874690	874692	17
1	874692	874698	16
1	874698	874699	17
1	874699	874702	18
1	874702	874704	19
1	874704	874705	20
1	874705	874709	21
1	874709	874712	22
1	874712	874718	23
1	874718	874720	22
1	874720	874730	21
1	874730	874733	22
1	874733	874734	23
1	874734	874736	24
1	874736	874737	25
1	874737	874739	26
1	874739	874742	27
1	874742	874755	28
1	874755	874762	27
1	874762	874765	25
1	874765	874766	24
1	874766	874768	23
1	874768	874769	22
1	874769	874777	21
1	874777	874779	20
1	874779	874782	19
1	874782	874785	18
1	874785	874790	20
1	874790	874791	19
1	874791	874798	17
1	874798	874799	16
1	874799	874803	15
1	874803	874808	14
1	874808	874811	13
1	874811	874812	12
1	874812	874814	11
1	874814	874817	10
1	874817	874819	9
1	874819	874826	8
1	874826	874828	7
1	874828	874829	6
1	874829	874842	5
1	874884	876394	0
1	876517	876535	14
1	876535	876540	15
1	876540	876541	17
1	876541	876558	18
1	876558	876564	16
1	876564	876571	17
1	876571	876572	16
1	876572	876577	17
1	876577	876585	18
1	876585	876588	17
1	876588	876589	16
1	876589	876590	17
1	876590	876592	16
1	876592	876593	17
1	876593	876601	18
1	876601	876615	19
1	876615	876619	17
1	876619	876624	16
1	876624	876625	17
1	876625	876627	18
1	876627	876631	17
1	876631	876632	16
1	876632	876639	14
1	876639	876641	13
1	876641	876643	12
1	876643	876652	11
1	876652	876654	9
1	876654	876664	8
1	876664	876667	7
1	876667	876676	6
1	876676	876678	5
1	876678	876680	6
1	876680	876682	5
1	876682	876685	4
1	876685	876697	5
1	877515	877521	11
1	877521	877525	12
1	877525	877530	11
1	877530	877533	10
1	877533	877535	11
1	877535	877539	10
1	877539	877540	11
1	877540	877545	10
1	877545	877546	11
1	877546	877548	12
1	877548	877557	11
1	877515	877521	11
1	877521	877525	12
1	877525	877530	11
1	877530	877533	10
1	877533	877535	11
1	877535	877539	10
1	877539	877540	11
1	877540	877545	10
1	877545	877546	11
1	877546	877548	12
1	877548	877557	11
1	877557	877562	10
1	877562	877563	11
1	877563	877566	10
1	877566	877600	11
1	877600	877601	10
1	877601	877608	11
1	877608	877614	10
1	877614	877622	9
1	877622	877628	8
1	877628	877629	9
1	877629	877637	10
1	877787	877794	28
1	877794	877795	29
1	877795	877799	27
1	877799	877803	26
1	877803	877806	25
1	877806	877809	24
1	877809	877810	25
1	877810	877811	24
1	877811	877813	25
1	877813	877816	26
1	877816	877817	25
1	877817	877822	26
1	877822	877824	25
1	877824	877828	24
1	877828	877831	23
1	877831	877836	22
1	877836	877837	21
1	877837	877846	20
1	877846	877848	19
1	877848	877851	18
1	877851	877853	17
1	877853	877856	14
1	877856	877860	13
1	877860	877869	14
1	877938	877947	4
1	877947	877963	3
1	877963	877971	2
1	877971	877976	3
1	877976	877989	2
1	877989	878012	1
1	878012	878017	2
1	878017	878056	3
1	878056	878087	5
1	878087	878100	4
1	878100	878101	3
1	878101	878110	4
1	878110	878121	5
1	878121	878126	6
1	878126	878131	7
1	878131	878132	6
1	878132	878144	7
1	878144	878145	8
1	878145	878167	10
1	878167	878171	11
1	878171	878172	12
1	878172	878173	13
1	878173	878174	14
1	878174	878176	15
1	878176	878179	14
1	878179	878180	13
1	878180	878192	14
1	878192	878193	13
1	878193	878200	14
1	878200	878203	15
1	878203	878208	16
1	878208	878209	17
1	878209	878211	18
1	878211	878212	19
1	878212	878214	20
1	878214	878220	21
1	878220	878228	20
1	878228	878229	21
1	878229	878230	22
1	878230	878232	23
1	878232	878238	24
1	878238	878242	25
1	878242	878244	24
1	878244	878252	25
1	878252	878255	26
1	878255	878260	25
1	878260	878261	24
1	878261	878265	23
1	878265	878267	22
1	878267	878272	21
1	878272	878275	20
1	878275	878276	19
1	878276	878278	18
1	878278	878282	17
1	878282	878283	16
1	878283	878284	15
1	878284	878285	13
1	878285	878286	14
1	878286	878287	13
1	878287	878289	12
1	878289	878290	11
1	878290	878292	13
1	878292	878299	14
1	878299	878304	13
1	878304	878305	11
1	878305	878307	10
1	878307	878308	9
1	878308	878313	8
1	878313	878318	7
1	878318	878319	8
1	878319	878327	7
1	878327	878328	6
1	878328	878335	7
1	878335	878343	8
1	878343	878348	9
1	878348	878356	10
1	878356	878360	9
1	878360	878365	8
1	878365	878367	6
1	878367	878393	5
1	878393	878403	4
1	878403	878410	3
1	878410	878418	2
1	878418	878423	1
1	878423	878455	0
1	878630	878634	38
1	878634	878637	39
1	878637	878640	38
1	878640	878642	36
1	878642	878645	37
1	878645	878650	36
1	878650	878654	35
1	878654	878656	34
1	878656	878660	35
1	878660	878661	36
1	878661	878664	35
1	878664	878665	37
1	878665	878666	38
1	878666	878668	36
1	878668	878671	35
1	878671	878672	34
1	878672	878673	32
1	878673	878674	31
1	878674	878676	32
1	878676	878677	31
1	878677	878678	30
1	878678	878679	31
1	878679	878680	30
1	878680	878682	28
1	878682	878683	29
1	878683	878684	30
1	878684	878686	31
1	878686	878687	30
1	878687	878688	31
1	878688	878690	32
1	878690	878693	33
1	878693	878701	32
1	878701	878702	33
1	878702	878703	32
1	878703	878707	31
1	878707	878709	30
1	878709	878713	28
1	878713	878714	29
1	878714	878717	30
1	878717	878718	29
1	878718	878719	30
1	878719	878728	28
1	878728	878731	27
1	878731	878732	25
1	878732	878735	24
1	878735	878739	23
1	878739	878740	21
1	878740	878741	20
1	878741	878749	19
1	878749	878754	18
1	878754	878757	19
1	878757	878758	16
1	879074	879078	19
1	879078	879079	20
1	879079	879080	22
1	879080	879082	23
1	879082	879083	24
1	879083	879087	25
1	879087	879089	26
1	879089	879090	28
1	879090	879091	30
1	879091	879092	31
1	879092	879093	30
1	879093	879098	33
1	879098	879099	34
1	879099	879100	35
1	879100	879101	36
1	879101	879104	37
1	879104	879105	38
1	879105	879107	39
1	879107	879109	41
1	879109	879111	42
1	879111	879113	43
1	879113	879119	45
1	879119	879121	43
1	879121	879122	45
1	879122	879125	44
1	879125	879129	45
1	879129	879130	46
1	879130	879132	47
1	879132	879133	49
1	879133	879136	50
1	879136	879138	51
1	879138	879142	52
1	879142	879143	53
1	879143	879144	52
1	879144	879154	53
1	879154	879155	52
1	879155	879162	53
1	879162	879164	52
1	879164	879166	51
1	879166	879167	50
1	879167	879168	49
1	879168	879169	46
1	879169	879170	48
1	879170	879171	47
1	879171	879173	48
1	879173	879175	47
1	879175	879178	46
1	879178	879179	48
1	879179	879182	47
1	879182	879184	46
1	879184	879185	47
1	879185	879186	46
1	879186	879187	45
1	879187	879188	46
1	879188	879192	44
1	879074	879078	19
1	879078	879079	20
1	879079	879080	22
1	879080	879082	23
1	879082	879083	24
1	879083	879087	25
1	879087	879089	26
1	879089	879090	28
1	879090	879091	30
1	879091	879092	31
1	879092	879093	30
1	879093	879098	33
1	879098	879099	34
1	879099	879100	35
1	879100	879101	36
1	879101	879104	37
1	879104	879105	38
1	879105	879107	39
1	879107	879109	41
1	879109	879111	42
1	879111	879113	43
1	879113	879119	45
1	879119	879121	43
1	879121	879122	45
1	879122	879125	44
1	879125	879129	45
1	879129	879130	46
1	879130	879132	47
1	879132	879133	49
1	879133	879136	50
1	879136	879138	51
1	879138	879142	52
1	879142	879143	53
1	879143	879144	52
1	879144	879154	53
1	879154	879155	52
1	879155	879162	53
1	879162	879164	52
1	879164	879166	51
1	879166	879167	50
1	879167	879168	49
1	879168	879169	46
1	879169	879170	48
1	879170	879171	47
1	879171	879173	48
1	879173	879175	47
1	879175	879178	46
1	879178	879179	48
1	879179	879182	47
1	879182	879184	46
1	879184	879185	47
1	879185	879186	46
1	879186	879187	45
1	879187	879188	46
1	879188	879192	44
1	879192	879193	45
1	879193	879195	44
1	879195	879196	43
1	879196	879197	40
1	879197	879202	39
1	879202	879205	40
1	879205	879207	39
1	879207	879208	37
1	879208	879211	36
1	879211	879213	34
1	879213	879214	33
1	879214	879217	34
1	879217	879218	33
1	879218	879219	30
1	879219	879221	29
1	879221	879222	31
1	879222	879225	30
1	879225	879227	29
1	879227	879228	28
1	879228	879230	29
1	879230	879231	27
1	879231	879232	26
1	879232	879233	28
1	879233	879234	25
1	879234	879238	24
1	879238	879244	25
1	879244	879245	24
1	879245	879246	25
1	879246	879249	24
1	879249	879253	22
1	879253	879256	20
1	879256	879257	21
1	879257	879259	23
1	879259	879261	22
1	879261	879262	23
1	879262	879264	22
1	879264	879265	23
1	879265	879273	22
1	879273	879275	21
1	879275	879276	22
1	879276	879277	23
1	879277	879279	22
1	879279	879282	24
1	879282	879288	25
1	879288	879291	26
1	879291	879296	27
1	879296	879303	24
1	879303	879304	22
1	879304	879305	23
1	879305	879307	24
1	879307	879311	22
1	879311	879314	24
1	879314	879317	23
1	879317	879318	24
1	879318	879319	25
1	879319	879320	24
1	879320	879322	23
1	879322	879324	26
1	879324	879326	27
1	879326	879329	28
1	879329	879330	29
1	879330	879332	28
1	879332	879333	26
1	879333	879335	28
1	879335	879337	29
1	879337	879340	30
1	879340	879341	33
1	879341	879343	34
1	879343	879348	37
1	879348	879354	38
1	879354	879356	37
1	879356	879358	38
1	879358	879359	39
1	879359	879360	41
1	879360	879361	42
1	879361	879366	41
1	879366	879367	42
1	879367	879369	44
1	879369	879370	45
1	879370	879371	49
1	879371	879373	50
1	879373	879374	51
1	879374	879376	52
1	879376	879378	53
1	879378	879379	55
1	879379	879385	54
1	879385	879386	55
1	879386	879388	54
1	879388	879389	53
1	879389	879393	54
1	879393	879395	55
1	879395	879396	56
1	879396	879397	55
1	879397	879401	52
1	879401	879402	51
1	879402	879403	52
1	879403	879404	53
1	879404	879407	52
1	879407	879408	51
1	879408	879409	50
1	879409	879411	52
1	879411	879412	51
1	879412	879413	53
1	879413	879414	56
1	879414	879415	55
1	879415	879416	53
1	879416	879417	52
1	879417	879418	50
1	879418	879420	48
1	879420	879421	49
1	879421	879423	50
1	879423	879424	49
1	879424	879427	50
1	879427	879430	51
1	879430	879433	53
1	879433	879434	52
1	879434	879441	50
1	879441	879442	51
1	879442	879443	49
1	879443	879444	50
1	879444	879445	48
1	879445	879449	45
1	879449	879451	44
1	879451	879455	46
1	879455	879456	47
1	879456	879457	49
1	879457	879458	50
1	879458	879462	51
1	879462	879464	52
1	879464	879465	51
1	879465	879467	52
1	879467	879468	53
1	879468	879470	51
1	879470	879472	48
1	879472	879475	46
1	879475	879476	48
1	879476	879477	49
1	879477	879478	48
1	879478	879483	47
1	879483	879484	46
1	879484	879486	45
1	879486	879487	44
1	879487	879488	42
1	879488	879493	38
1	879493	879496	36
1	879496	879499	35
1	879499	879501	34
1	879501	879502	35
1	879502	879503	33
1	879503	879504	32
1	879504	879505	31
1	879505	879506	29
1	879506	879508	31
1	879508	879510	32
1	879510	879512	30
1	879512	879513	31
1	879513	879516	32
1	879516	879523	30
1	879523	879526	31
1	879526	879528	30
1	879528	879530	28
1	879530	879531	27
1	879531	879533	25
1	879533	879535	24
1	879535	879537	23
1	879537	879539	22
1	879539	879540	21
1	879540	879542	19
1	879542	879545	18
1	879545	879549	17
1	879549	879550	16
1	879550	879551	15
1	879551	879552	14
1	879552	879557	13
1	879557	879562	12
1	879562	879563	13
1	879563	879570	14
1	879570	879581	13
1	879581	879583	11
1	879583	879587	10
1	879587	879588	9
1	879588	879593	8
1	879593	879598	7
1	879598	879600	6
1	879600	879616	5
1	879616	879637	4
1	879637	879638	3
1	879638	879651	2
1	879282	879288	25
1	879288	879291	26
1	879291	879296	27
1	879296	879303	24
1	879303	879304	22
1	879304	879305	23
1	879305	879307	24
1	879307	879311	22
1	879311	879314	24
1	879314	879317	23
1	879317	879318	24
1	879318	879319	25
1	879319	879320	24
1	879320	879322	23
1	879322	879324	26
1	879324	879326	27
1	879326	879329	28
1	879329	879330	29
1	879330	879332	28
1	879332	879333	26
1	879333	879335	28
1	879335	879337	29
1	879337	879340	30
1	879340	879341	33
1	879341	879343	34
1	879343	879348	37
1	879348	879354	38
1	879354	879356	37
1	879356	879358	38
1	879358	879359	39
1	879359	879360	41
1	879360	879361	42
1	879361	879366	41
1	879366	879367	42
1	879367	879369	44
1	879369	879370	45
1	879370	879371	49
1	879371	879373	50
1	879373	879374	51
1	879374	879376	52
1	879376	879378	53
1	879378	879379	55
1	879379	879385	54
1	879385	879386	55
1	879386	879388	54
1	879388	879389	53
1	879389	879393	54
1	879393	879395	55
1	879395	879396	56
1	879396	879397	55
1	879397	879401	52
1	879401	879402	51
1	879402	879403	52
1	879403	879404	53
1	879404	879407	52
1	879407	879408	51
1	879408	879409	50
1	879409	879411	52
1	879411	879412	51
1	879412	879413	53
1	879413	879414	56
1	879414	879415	55
1	879415	879416	53
1	879416	879417	52
1	879417	879418	50
1	879418	879420	48
1	879420	879421	49
1	879421	879423	50
1	879423	879424	49
1	879424	879427	50
1	879427	879430	51
1	879430	879433	53
1	879433	879434	52
1	879434	879441	50
1	879441	879442	51
1	879442	879443	49
1	879443	879444	50
1	879444	879445	48
1	879445	879449	45
1	879449	879451	44
1	879451	879455	46
1	879455	879456	47
1	879456	879457	49
1	879457	879458	50
1	879458	879462	51
1	879462	879464	52
1	879464	879465	51
1	879465	879467	52
1	879467	879468	53
1	879468	879470	51
1	879470	879472	48
1	879472	879475	46
1	879475	879476	48
1	879476	879477	49
1	879477	879478	48
1	879478	879483	47
1	879483	879484	46
1	879484	879486	45
1	879486	879487	44
1	879487	879488	42
1	879488	879493	38
1	879493	879496	36
1	879496	879499	35
1	879499	879501	34
1	879501	879502	35
1	879502	879503	33
1	879503	879504	32
1	879504	879505	31
1	879505	879506	29
1	879506	879508	31
1	879508	879510	32
1	879510	879512	30
1	879512	879513	31
1	879513	879516	32
1	879516	879523	30
1	879523	879526	31
1	879526	879528	30
1	879528	879530	28
1	879530	879531	27
1	879531	879533	25
1	879533	879535	24
1	879535	879537	23
1	879537	879539	22
1	879539	879540	21
1	879540	879542	19
1	879542	879545	18
1	879545	879549	17
1	879549	879550	16
1	879550	879551	15
1	879551	879552	14
1	879552	879557	13
1	879557	879562	12
1	879562	879563	13
1	879563	879570	14
1	879570	879581	13
1	879581	879583	11
1	879583	879587	10
1	879587	879588	9
1	879588	879593	8
1	879593	879598	7
1	879598	879600	6
1	879600	879616	5
1	879616	879637	4
1	879637	879638	3
1	879638	879651	2
1	879651	879661	1
1	879661	879910	0
1	879910	879936	1
1	879936	879951	2
1	879951	879956	3
1	879533	879535	24
1	879535	879537	23
1	879537	879539	22
1	879539	879540	21
1	879540	879542	19
1	879542	879545	18
1	879545	879549	17
1	879549	879550	16
1	879550	879551	15
1	879551	879552	14
1	879552	879557	13
1	879557	879562	12
1	879562	879563	13
1	879563	879570	14
1	879570	879581	13
1	879581	879583	11
1	879583	879587	10
1	879587	879588	9
1	879588	879593	8
1	879593	879598	7
1	879598	879600	6
1	879600	879616	5
1	879616	879637	4
1	879637	879638	3
1	879638	879651	2
1	879533	879535	24
1	879535	879537	23
1	879537	879539	22
1	879539	879540	21
1	879540	879542	19
1	879542	879545	18
1	879545	879549	17
1	879549	879550	16
1	879550	879551	15
1	879551	879552	14
1	879552	879557	13
1	879557	879562	12
1	879562	879563	13
1	879563	879570	14
1	879570	879581	13
1	879581	879583	11
1	879583	879587	10
1	879587	879588	9
1	879588	879593	8
1	879593	879598	7
1	879598	879600	6
1	879600	879616	5
1	879616	879637	4
1	879637	879638	3
1	879638	879651	2
1	879651	879661	1
1	879661	879910	0
1	879910	879936	1
1	879936	879951	2
1	879951	879956	3
1	1138871	1138919	2
1	1138919	1138942	3
1	1138942	1138946	2
1	1138946	1138953	1
1	1138953	1138961	2
1	1138961	1138963	3
1	1138963	1138970	4
1	1138970	1138977	6
1	1138871	1138919	2
1	1138919	1138942	3
1	1138942	1138946	2
1	1138946	1138953	1
1	1138953	1138961	2
1	1138961	1138963	3
1	1138963	1138970	4
1	1138970	1138977	6
1	1138977	1138979	7
1	1138979	1138995	8
1	1138995	1138997	9
1	1138997	1138998	11
1	1138998	1139000	12
1	1139000	1139006	13
1	1139006	1139012	14
1	1139012	1139013	15
1	1139013	1139016	16
1	1139016	1139017	17
1	1139017	1139018	18
1	1139018	1139028	19
1	1139028	1139036	18
1	1139036	1139041	17
1	1139041	1139045	18
1	1139045	1139051	17
1	1139051	1139052	18
1	1139052	1139054	17
1	1139054	1139060	16
1	1139060	1139066	17
1	1139066	1139070	19
1	1139070	1139072	18
1	1139072	1139082	17
1	1139082	1139084	18
1	1139084	1139087	19
1	1139087	1139088	18
1	1139088	1139092	17
1	1139092	1139093	15
1	1139093	1139097	14
1	1139097	1139109	15
1	1139109	1139110	16
1	1139110	1139113	15
1	1139113	1139116	14
1	1139116	1139118	13
1	1139118	1139124	14
1	1139124	1139126	15
1	1139126	1139127	14
1	1139127	1139128	15
1	1139128	1139135	16
1	1139135	1139140	14
1	1139140	1139141	15
1	1139141	1139147	14
1	1139147	1139150	13
1	1139150	1139152	14
1	1139152	1139154	15
1	1139154	1139155	16
1	1139155	1139159	17
1	1139159	1139160	16
1	1139160	1139161	17
1	1139161	1139166	18
1	1139166	1139172	17
1	1139172	1139179	18
1	1139179	1139180	19
1	1139180	1139184	20
1	1139184	1139189	19
1	1139189	1139190	20
1	1139190	1139193	19
1	1139193	1139195	18
1	1139195	1139199	19
1	1139199	1139202	18
1	1139202	1139203	19
1	1139203	1139205	18
1	1139205	1139211	19
1	1139211	1139216	18
1	1139216	1139225	16
1	1139225	1139227	15
1	1139227	1139228	14
1	1139228	1139229	13
1	1139229	1139230	12
1	1139230	1139232	11
1	1139232	1139235	12
1	1139235	1139237	11
1	1139237	1139246	12
1	1139246	1139247	13
1	1139247	1139248	12
1	1139248	1139249	13
1	1139249	1139251	12
1	1139251	1139252	13
1	1139252	1139254	14
1	1139254	1139255	13
1	1139255	1139257	12
1	1139257	1139264	13
1	1139264	1139267	12
1	1139267	1139271	13
1	1139271	1139276	14
1	1139276	1139277	13
1	1139277	1139278	12
1	1139278	1139285	13
1	1139285	1139296	14
1	1139296	1139307	15
1	1139307	1139312	14
1	1139312	1139316	13
1	1139316	1139317	14
1	1139317	1139320	16
1	1139320	1139321	15
1	1139321	1139323	14
1	1139323	1139325	12
1	1139325	1139332	13
1	1139332	1139335	12
1	1139335	1139336	13
1	1139336	1139338	15
1	1139338	1139339	16
1	1139339	1139345	17
1	1138871	1138919	2
1	1138919	1138942	3
1	1138942	1138946	2
1	1138946	1138953	1
1	1138953	1138961	2
1	1138961	1138963	3
1	1138963	1138970	4
1	1138970	1138977	6
1	1138977	1138979	7
1	1138979	1138995	8
1	1138995	1138997	9
1	1138997	1138998	11
1	1138998	1139000	12
1	1139000	1139006	13
1	1139006	1139012	14
1	1139012	1139013	15
1	1139013	1139016	16
1	1139016	1139017	17
1	1139017	1139018	18
1	1139018	1139028	19
1	1139028	1139036	18
1	1139036	1139041	17
1	1139041	1139045	18
1	1139045	1139051	17
1	1139051	1139052	18
1	1139052	1139054	17
1	1139054	1139060	16
1	1139060	1139066	17
1	1139066	1139070	19
1	1139070	1139072	18
1	1139072	1139082	17
1	1139082	1139084	18
1	1139084	1139087	19
1	1139087	1139088	18
1	1139088	1139092	17
1	1139092	1139093	15
1	1139093	1139097	14
1	1139097	1139109	15
1	1139109	1139110	16
