chromosome	start	end	depth
1	874699	874701	39
1	874701	874702	40
1	874702	874703	39
1	874703	874704	40
1	874704	874707	41
1	874707	874711	42
1	874711	874714	44
1	874714	874721	43
1	874721	874726	40
1	874726	874728	39
1	874728	874732	40
1	874732	874733	41
1	874733	874734	40
1	874734	874735	39
1	874735	874741	38
1	874741	874745	37
1	874745	874751	36
1	874751	874752	35
1	874752	874755	37
1	874755	874761	38
1	874761	874762	37
1	874762	874763	36
1	874763	874765	35
1	874765	874768	34
1	874768	874770	33
1	874770	874771	32
1	874771	874772	33
1	874772	874774	31
1	874774	874775	30
1	874775	874776	28
1	874776	874778	27
1	874778	874786	25
1	874786	874790	23
1	874790	874797	22
1	874653	874655	34
1	874655	874656	33
1	874656	874663	31
1	874663	874665	33
1	874665	874667	34
1	874667	874668	35
1	874668	874670	34
1	874670	874674	35
1	874674	874676	36
1	874676	874680	37
1	874680	874689	38
1	874689	874690	39
1	874690	874691	37
1	874691	874692	34
1	874692	874693	33
1	874693	874694	35
1	874694	874696	36
1	874696	874697	37
1	874697	874699	40
1	874699	874701	39
1	874701	874702	40
1	874702	874703	39
1	874703	874704	40
1	874704	874707	41
1	874707	874711	42
1	874711	874714	44
1	874714	874721	43
1	874721	874726	40
1	874726	874728	39
1	874728	874732	40
1	874732	874733	41
1	874733	874734	40
1	874734	874735	39
1	874735	874741	38
1	874741	874745	37
1	874745	874751	36
1	874751	874752	35
1	874752	874755	37
1	874755	874761	38
1	874761	874762	37
1	874762	874763	36
1	874763	874765	35
1	874765	874768	34
1	874768	874770	33
1	874770	874771	32
1	874771	874772	33
1	874772	874774	31
1	874774	874775	30
1	874775	874776	28
1	874776	874778	27
1	874778	874786	25
1	874786	874790	23
1	874790	874797	22
1	874797	874798	21
1	874798	874803	22
1	874803	874806	21
1	874806	874807	19
1	874807	874808	18
1	874808	874811	16
1	874811	874813	15
1	874813	874822	14
1	874822	874824	13
1	874824	874827	12
1	874827	874830	10
1	874830	874834	9
1	874834	874838	7
1	874838	874840	6
1	874840	874841	7
1	875021	876411	0
1	876518	876525	20
1	876525	876529	21
1	876529	876531	22
1	876531	876536	24
1	876536	876538	23
1	876538	876545	24
1	876545	876550	25
1	876550	876551	24
1	876551	876554	25
1	876554	876556	27
1	876556	876559	28
1	876559	876570	29
1	876570	876573	30
1	876573	876577	29
1	876577	876578	28
1	876578	876580	26
1	876580	876581	25
1	876581	876582	24
1	876582	876585	23
1	876585	876588	24
1	876588	876589	25
1	876589	876590	24
1	876590	876593	25
1	876593	876596	24
1	876596	876600	23
1	876600	876604	22
1	876604	876606	21
1	876606	876608	19
1	876608	876613	20
1	876613	876614	19
1	876614	876615	16
1	876615	876620	17
1	876620	876629	15
1	876629	876631	13
1	876631	876633	12
1	876633	876640	13
1	876640	876641	14
1	876641	876650	15
1	876650	876651	16
1	876651	876660	15
1	876660	876663	14
1	876663	876665	13
1	876665	876667	12
1	876667	876683	11
1	876683	876690	10
1	877498	877520	17
1	877520	877534	18
1	877534	877536	17
1	877536	877539	18
1	877539	877554	19
1	877498	877520	17
1	877520	877534	18
1	877534	877536	17
1	877536	877539	18
1	877539	877554	19
1	877554	877556	18
1	877556	877558	17
1	877558	877561	15
1	877561	877566	16
1	877566	877567	17
1	877567	877568	16
1	877568	877575	15
1	877575	877582	16
1	877582	877586	15
1	877586	877588	14
1	877588	877589	15
1	877589	877595	13
1	877595	877596	12
1	877596	877598	11
1	877598	877605	10
1	877605	877611	9
1	877611	877614	8
1	877614	877616	7
1	877616	877624	6
1	877624	877632	7
1	877789	877792	20
1	877792	877793	19
1	877793	877794	18
1	877794	877799	16
1	877799	877802	15
1	877802	877804	14
1	877804	877807	15
1	877807	877808	17
1	877808	877809	16
1	877809	877812	15
1	877812	877818	14
1	877818	877826	13
1	877826	877827	12
1	877827	877828	13
1	877828	877832	12
1	877832	877833	11
1	877833	877836	10
1	877836	877839	11
1	877839	877851	13
1	877851	877852	12
1	877852	877857	13
1	877857	877861	14
1	877861	877878	15
1	877937	877986	4
1	877986	877989	3
1	877989	878000	2
1	878000	878012	3
1	878012	878021	2
1	878021	878024	3
1	878024	878035	4
1	878035	878065	5
1	878065	878073	6
1	878073	878075	5
1	878075	878076	4
1	878076	878082	5
1	878082	878088	6
1	878088	878096	7
1	878096	878104	6
1	878104	878110	7
1	878110	878111	6
1	878111	878116	7
1	878116	878117	8
1	878117	878119	9
1	878119	878121	10
1	878121	878140	11
1	878140	878151	10
1	878151	878153	9
1	878153	878154	11
1	878154	878155	12
1	878155	878157	13
1	878157	878162	12
1	878162	878163	13
1	878163	878166	12
1	878166	878174	13
1	878174	878179	15
1	878179	878185	14
1	878185	878186	15
1	878186	878187	16
1	878187	878188	17
1	878188	878191	18
1	878191	878192	17
1	878192	878194	16
1	878194	878200	15
1	878200	878201	16
1	878201	878202	17
1	878202	878204	18
1	878204	878207	19
1	878207	878212	20
1	878212	878217	21
1	878217	878224	22
1	878224	878228	21
1	878228	878229	20
1	878229	878231	19
1	878231	878232	21
1	878232	878233	23
1	878233	878236	24
1	878236	878243	25
1	878243	878245	26
1	878245	878247	27
1	878247	878249	28
1	878249	878250	29
1	878250	878260	30
1	878260	878261	29
1	878261	878264	27
1	878264	878276	26
1	878276	878277	25
1	878277	878282	23
1	878282	878284	21
1	878284	878287	20
1	878287	878291	19
1	878291	878292	20
1	878292	878295	19
1	878295	878303	18
1	878303	878305	19
1	878305	878306	18
1	878306	878307	16
1	878307	878308	15
1	878308	878311	14
1	878311	878313	13
1	878313	878316	14
1	878316	878317	13
1	878317	878320	14
1	878320	878322	12
1	878322	878323	11
1	878323	878324	12
1	878324	878325	11
1	878325	878328	10
1	878328	878334	11
1	878334	878336	10
1	878336	878344	9
1	878344	878348	10
1	878348	878356	9
1	878356	878366	10
1	878366	878378	9
1	878378	878383	8
1	878383	878388	7
1	878388	878392	6
1	878392	878394	5
1	878394	878398	4
1	878398	878403	3
1	878403	878419	2
1	878419	878431	1
1	878431	878450	0
1	878631	878634	43
1	878634	878635	44
1	878635	878637	43
1	878637	878638	42
1	878638	878639	41
1	878639	878641	42
1	878641	878642	43
1	878642	878643	44
1	878643	878644	43
1	878644	878645	42
1	878645	878646	43
1	878646	878651	44
1	878651	878655	45
1	878655	878656	46
1	878656	878657	47
1	878657	878661	48
1	878661	878662	49
1	878662	878663	51
1	878663	878664	50
1	878664	878665	52
1	878665	878668	56
1	878668	878673	55
1	878673	878674	54
1	878674	878675	53
1	878675	878676	52
1	878676	878678	51
1	878678	878679	52
1	878679	878680	53
1	878680	878681	54
1	878681	878682	52
1	878682	878684	53
1	878684	878685	54
1	878685	878686	53
1	878686	878689	54
1	878689	878692	55
1	878692	878693	54
1	878693	878695	53
1	878695	878699	52
1	878699	878700	51
1	878700	878702	50
1	878702	878703	49
1	878703	878704	48
1	878704	878705	47
1	878705	878706	48
1	878706	878708	47
1	878708	878712	46
1	878712	878713	47
1	878713	878714	46
1	878714	878715	44
1	878715	878716	45
1	878716	878717	44
1	878717	878718	43
1	878718	878720	44
1	878720	878721	43
1	878721	878724	42
1	878724	878725	41
1	878725	878727	40
1	878727	878728	39
1	878728	878730	38
1	878730	878731	37
1	878731	878732	35
1	878732	878737	34
1	878737	878739	32
1	878739	878740	30
1	878740	878742	25
1	878742	878743	24
1	878743	878747	23
1	878747	878751	24
1	878751	878754	22
1	878754	878755	20
1	878755	878757	19
1	878757	878759	18
1	879077	879078	27
1	879078	879079	26
1	879079	879083	24
1	879083	879085	27
1	879085	879089	26
1	879089	879092	27
1	879092	879097	28
1	879097	879098	29
1	879098	879099	30
1	879099	879101	29
1	879101	879102	31
1	879102	879107	32
1	879107	879108	31
1	879108	879109	32
1	879109	879110	34
1	879110	879114	35
1	879114	879115	36
1	879115	879116	37
1	879116	879124	38
1	879124	879127	40
1	879127	879128	41
1	879128	879131	42
1	879131	879132	43
1	879132	879134	42
1	879134	879145	45
1	879145	879146	44
1	879146	879147	45
1	879147	879151	44
1	879151	879152	43
1	879152	879158	42
1	879158	879159	39
1	879159	879165	41
1	879165	879167	42
1	879167	879173	40
1	879173	879175	41
1	879175	879177	40
1	879177	879178	39
1	879178	879179	40
1	879179	879182	39
1	879182	879183	41
1	879183	879184	40
1	879184	879185	38
1	879185	879186	37
1	879186	879188	36
1	879188	879189	35
1	879077	879078	27
1	879078	879079	26
1	879079	879083	24
1	879083	879085	27
1	879085	879089	26
1	879089	879092	27
1	879092	879097	28
1	879097	879098	29
1	879098	879099	30
1	879099	879101	29
1	879101	879102	31
1	879102	879107	32
1	879107	879108	31
1	879108	879109	32
1	879109	879110	34
1	879110	879114	35
1	879114	879115	36
1	879115	879116	37
1	879116	879124	38
1	879124	879127	40
1	879127	879128	41
1	879128	879131	42
1	879131	879132	43
1	879132	879134	42
1	879134	879145	45
1	879145	879146	44
1	879146	879147	45
1	879147	879151	44
1	879151	879152	43
1	879152	879158	42
1	879158	879159	39
1	879159	879165	41
1	879165	879167	42
1	879167	879173	40
1	879173	879175	41
1	879175	879177	40
1	879177	879178	39
1	879178	879179	40
1	879179	879182	39
1	879182	879183	41
1	879183	879184	40
1	879184	879185	38
1	879185	879186	37
1	879186	879188	36
1	879188	879189	35
1	879189	879190	34
1	879190	879191	33
1	879191	879194	31
1	879194	879195	30
1	879195	879196	28
1	879196	879199	29
1	879199	879200	28
1	879200	879202	27
1	879202	879203	28
1	879203	879206	27
1	879206	879207	26
1	879207	879209	25
1	879209	879210	22
1	879210	879211	23
1	879211	879212	22
1	879212	879213	23
1	879213	879215	24
1	879215	879217	25
1	879217	879221	27
1	879221	879222	26
1	879222	879223	27
1	879223	879226	26
1	879226	879233	27
1	879233	879234	26
1	879234	879236	24
1	879236	879237	25
1	879237	879239	26
1	879239	879240	25
1	879240	879246	23
1	879246	879250	22
1	879250	879253	23
1	879253	879255	22
1	879255	879259	21
1	879259	879265	22
1	879265	879269	23
1	879269	879271	24
1	879271	879272	23
1	879272	879273	24
1	879273	879278	25
1	879278	879281	26
1	879281	879285	27
1	879285	879287	26
1	879287	879288	25
1	879288	879292	26
1	879292	879293	25
1	879293	879295	26
1	879295	879297	25
1	879297	879301	24
1	879301	879302	23
1	879302	879306	25
1	879306	879308	26
1	879308	879311	29
1	879311	879312	28
1	879312	879314	27
1	879314	879315	28
1	879315	879316	27
1	879316	879317	28
1	879317	879320	27
1	879320	879321	26
1	879321	879322	27
1	879322	879323	28
1	879323	879327	26
1	879327	879332	27
1	879332	879334	26
1	879334	879335	27
1	879335	879337	26
1	879337	879340	27
1	879340	879342	28
1	879342	879346	30
1	879346	879349	31
1	879349	879354	32
1	879354	879356	33
1	879356	879357	32
1	879357	879358	34
1	879358	879362	35
1	879362	879363	37
1	879363	879364	36
1	879364	879365	37
1	879365	879367	38
1	879367	879368	40
1	879368	879369	39
1	879369	879371	41
1	879371	879372	40
1	879372	879373	41
1	879373	879374	42
1	879374	879375	43
1	879375	879378	44
1	879378	879380	49
1	879380	879381	50
1	879381	879382	51
1	879382	879383	52
1	879383	879385	54
1	879385	879387	55
1	879387	879389	56
1	879389	879391	57
1	879391	879393	56
1	879393	879395	55
1	879395	879396	56
1	879396	879399	55
1	879399	879401	56
1	879401	879405	55
1	879405	879407	56
1	879407	879408	55
1	879408	879409	57
1	879409	879411	58
1	879411	879414	59
1	879414	879415	60
1	879415	879416	58
1	879416	879419	60
1	879419	879422	59
1	879422	879424	58
1	879424	879425	59
1	879425	879428	60
1	879428	879429	62
1	879429	879430	61
1	879430	879432	63
1	879432	879433	62
1	879433	879437	61
1	879437	879440	60
1	879440	879442	59
1	879442	879443	58
1	879443	879444	59
1	879444	879445	55
1	879445	879449	56
1	879449	879450	55
1	879450	879452	54
1	879452	879455	55
1	879455	879456	54
1	879456	879458	56
1	879458	879460	55
1	879460	879463	56
1	879463	879464	57
1	879464	879465	56
1	879465	879467	57
1	879467	879472	58
1	879472	879473	56
1	879473	879475	57
1	879475	879477	56
1	879477	879480	54
1	879480	879483	53
1	879483	879484	52
1	879484	879486	53
1	879486	879490	52
1	879490	879491	51
1	879491	879498	48
1	879498	879500	49
1	879500	879501	48
1	879501	879502	49
1	879502	879503	48
1	879503	879504	47
1	879504	879505	45
1	879505	879507	43
1	879507	879509	42
1	879509	879510	38
1	879510	879514	37
1	879514	879516	35
1	879516	879518	36
1	879518	879519	35
1	879519	879520	36
1	879520	879526	34
1	879526	879527	33
1	879527	879528	31
1	879528	879529	30
1	879529	879531	29
1	879531	879534	26
1	879534	879535	25
1	879535	879536	24
1	879536	879537	25
1	879537	879538	24
1	879538	879540	22
1	879540	879542	21
1	879542	879544	20
1	879544	879547	19
1	879547	879548	18
1	879548	879549	14
1	879549	879551	13
1	879551	879553	12
1	879553	879556	13
1	879556	879558	12
1	879558	879559	13
1	879559	879563	12
1	879563	879564	13
1	879564	879569	11
1	879569	879573	10
1	879573	879576	9
1	879576	879578	8
1	879578	879582	6
1	879582	879591	7
1	879591	879594	6
1	879594	879611	5
1	879611	879628	4
1	879628	879633	3
1	879633	879638	2
1	879638	879657	1
1	879287	879288	25
1	879288	879292	26
1	879292	879293	25
1	879293	879295	26
1	879295	879297	25
1	879297	879301	24
1	879301	879302	23
1	879302	879306	25
1	879306	879308	26
1	879308	879311	29
1	879311	879312	28
1	879312	879314	27
1	879314	879315	28
1	879315	879316	27
1	879316	879317	28
1	879317	879320	27
1	879320	879321	26
1	879321	879322	27
1	879322	879323	28
1	879323	879327	26
1	879327	879332	27
1	879332	879334	26
1	879334	879335	27
1	879335	879337	26
1	879337	879340	27
1	879340	879342	28
1	879342	879346	30
1	879346	879349	31
1	879349	879354	32
1	879354	879356	33
1	879356	879357	32
1	879357	879358	34
1	879358	879362	35
1	879362	879363	37
1	879363	879364	36
1	879364	879365	37
1	879365	879367	38
1	879367	879368	40
1	879368	879369	39
1	879369	879371	41
1	879371	879372	40
1	879372	879373	41
1	879373	879374	42
1	879374	879375	43
1	879375	879378	44
1	879378	879380	49
1	879380	879381	50
1	879381	879382	51
1	879382	879383	52
1	879383	879385	54
1	879385	879387	55
1	879387	879389	56
1	879389	879391	57
1	879391	879393	56
1	879393	879395	55
1	879395	879396	56
1	879396	879399	55
1	879399	879401	56
1	879401	879405	55
1	879405	879407	56
1	879407	879408	55
1	879408	879409	57
1	879409	879411	58
1	879411	879414	59
1	879414	879415	60
1	879415	879416	58
1	879416	879419	60
1	879419	879422	59
1	879422	879424	58
1	879424	879425	59
1	879425	879428	60
1	879428	879429	62
1	879429	879430	61
1	879430	879432	63
1	879432	879433	62
1	879433	879437	61
1	879437	879440	60
1	879440	879442	59
1	879442	879443	58
1	879443	879444	59
1	879444	879445	55
1	879445	879449	56
1	879449	879450	55
1	879450	879452	54
1	879452	879455	55
1	879455	879456	54
1	879456	879458	56
1	879458	879460	55
1	879460	879463	56
1	879463	879464	57
1	879464	879465	56
1	879465	879467	57
1	879467	879472	58
1	879472	879473	56
1	879473	879475	57
1	879475	879477	56
1	879477	879480	54
1	879480	879483	53
1	879483	879484	52
1	879484	879486	53
1	879486	879490	52
1	879490	879491	51
1	879491	879498	48
1	879498	879500	49
1	879500	879501	48
1	879501	879502	49
1	879502	879503	48
1	879503	879504	47
1	879504	879505	45
1	879505	879507	43
1	879507	879509	42
1	879509	879510	38
1	879510	879514	37
1	879514	879516	35
1	879516	879518	36
1	879518	879519	35
1	879519	879520	36
1	879520	879526	34
1	879526	879527	33
1	879527	879528	31
1	879528	879529	30
1	879529	879531	29
1	879531	879534	26
1	879534	879535	25
1	879535	879536	24
1	879536	879537	25
1	879537	879538	24
1	879538	879540	22
1	879540	879542	21
1	879542	879544	20
1	879544	879547	19
1	879547	879548	18
1	879548	879549	14
1	879549	879551	13
1	879551	879553	12
1	879553	879556	13
1	879556	879558	12
1	879558	879559	13
1	879559	879563	12
1	879563	879564	13
1	879564	879569	11
1	879569	879573	10
1	879573	879576	9
1	879576	879578	8
1	879578	879582	6
1	879582	879591	7
1	879591	879594	6
1	879594	879611	5
1	879611	879628	4
1	879628	879633	3
1	879633	879638	2
1	879638	879657	1
1	879657	879783	0
1	879783	879858	1
1	879858	879888	0
1	879888	879928	1
1	879928	879931	2
1	879931	879935	3
1	879935	879945	4
1	879945	879949	5
1	879949	879955	6
1	879955	879956	5
1	879531	879534	26
1	879534	879535	25
1	879535	879536	24
1	879536	879537	25
1	879537	879538	24
1	879538	879540	22
1	879540	879542	21
1	879542	879544	20
1	879544	879547	19
1	879547	879548	18
1	879548	879549	14
1	879549	879551	13
1	879551	879553	12
1	879553	879556	13
1	879556	879558	12
1	879558	879559	13
1	879559	879563	12
1	879563	879564	13
1	879564	879569	11
1	879569	879573	10
1	879573	879576	9
1	879576	879578	8
1	879578	879582	6
1	879582	879591	7
1	879591	879594	6
1	879594	879611	5
1	879611	879628	4
1	879628	879633	3
1	879633	879638	2
1	879638	879657	1
1	879531	879534	26
1	879534	879535	25
1	879535	879536	24
1	879536	879537	25
1	879537	879538	24
1	879538	879540	22
1	879540	879542	21
1	879542	879544	20
1	879544	879547	19
1	879547	879548	18
1	879548	879549	14
1	879549	879551	13
1	879551	879553	12
1	879553	879556	13
1	879556	879558	12
1	879558	879559	13
1	879559	879563	12
1	879563	879564	13
1	879564	879569	11
1	879569	879573	10
1	879573	879576	9
1	879576	879578	8
1	879578	879582	6
1	879582	879591	7
1	879591	879594	6
1	879594	879611	5
1	879611	879628	4
1	879628	879633	3
1	879633	879638	2
1	879638	879657	1
1	879657	879783	0
1	879783	879858	1
1	879858	879888	0
1	879888	879928	1
1	879928	879931	2
1	879931	879935	3
1	879935	879945	4
1	879945	879949	5
1	879949	879955	6
1	879955	879956	5
1	1137721	1138913	0
1	1138913	1138914	1
1	1138914	1138916	2
1	1138916	1138925	4
1	1138925	1138935	5
1	1138935	1138938	6
1	1138938	1138954	7
1	1138954	1138958	8
1	1138958	1138959	10
1	1138959	1138960	11
1	1138960	1138962	12
1	1138962	1138964	13
1	1138964	1138974	14
1	1137721	1138913	0
1	1138913	1138914	1
1	1138914	1138916	2
1	1138916	1138925	4
1	1138925	1138935	5
1	1138935	1138938	6
1	1138938	1138954	7
1	1138954	1138958	8
1	1138958	1138959	10
1	1138959	1138960	11
1	1138960	1138962	12
1	1138962	1138964	13
1	1138964	1138974	14
1	1138974	1138976	15
1	1138976	1138978	16
1	1138978	1138979	18
1	1138979	1138983	19
1	1138983	1138988	21
1	1138988	1138995	20
1	1138995	1138997	21
1	1138997	1139005	23
1	1139005	1139010	24
1	1139010	1139013	25
1	1139013	1139016	24
1	1139016	1139020	25
1	1139020	1139026	26
1	1139026	1139027	28
1	1139027	1139029	30
1	1139029	1139033	29
1	1139033	1139036	27
1	1139036	1139038	28
1	1139038	1139044	29
1	1139044	1139045	30
1	1139045	1139048	31
1	1139048	1139053	32
1	1139053	1139054	30
1	1139054	1139056	29
1	1139056	1139060	28
1	1139060	1139062	27
1	1139062	1139064	28
1	1139064	1139066	27
1	1139066	1139067	26
1	1139067	1139070	27
1	1139070	1139072	28
1	1139072	1139077	27
1	1139077	1139078	26
1	1139078	1139079	27
1	1139079	1139080	26
1	1139080	1139083	25
1	1139083	1139085	26
1	1139085	1139086	25
1	1139086	1139088	23
1	1139088	1139091	24
1	1139091	1139095	23
1	1139095	1139097	22
1	1139097	1139101	21
1	1139101	1139102	20
1	1139102	1139103	19
1	1139103	1139113	18
1	1139113	1139115	17
