chromosome	start	end	depth
1	874682	874683	28
1	874683	874684	29
1	874684	874687	28
1	874687	874688	26
1	874688	874690	27
1	874690	874694	28
1	874694	874695	29
1	874695	874696	30
1	874696	874698	31
1	874698	874701	32
1	874701	874702	33
1	874702	874704	35
1	874704	874717	37
1	874717	874718	38
1	874718	874719	39
1	874719	874722	38
1	874722	874724	37
1	874724	874727	38
1	874727	874730	39
1	874730	874731	38
1	874731	874733	37
1	874733	874735	36
1	874735	874736	35
1	874736	874737	36
1	874737	874738	37
1	874738	874739	36
1	874739	874742	35
1	874742	874743	34
1	874743	874748	33
1	874748	874750	34
1	874750	874752	35
1	874752	874754	34
1	874754	874756	33
1	874756	874758	34
1	874758	874762	31
1	874762	874763	30
1	874763	874769	29
1	874769	874770	28
1	874770	874771	29
1	874771	874773	27
1	874773	874775	26
1	874775	874777	27
1	874777	874778	26
1	874778	874781	25
1	874781	874783	26
1	874783	874785	27
1	874785	874788	28
1	874788	874791	27
1	874791	874792	28
1	874792	874795	27
1	874795	874797	28
1	874797	874799	27
1	874799	874801	26
1	874801	874808	25
1	874808	874809	24
1	874809	874815	23
1	874815	874820	24
1	874820	874823	23
1	874823	874825	22
1	874825	874830	21
1	874830	874831	20
1	874831	874836	19
1	874836	874839	18
1	874839	874844	17
1	874950	876296	0
1	876512	876524	12
1	876524	876527	13
1	876527	876528	14
1	876528	876539	15
1	876539	876546	16
1	876546	876548	15
1	876548	876553	13
1	876553	876559	14
1	876559	876563	15
1	876563	876564	16
1	876564	876568	17
1	876568	876574	16
1	876574	876588	17
1	876588	876591	18
1	876591	876596	17
1	876596	876602	18
1	876602	876605	17
1	876605	876614	16
1	876614	876618	15
1	876618	876620	14
1	876620	876629	13
1	876629	876634	12
1	876634	876638	11
1	876638	876646	10
1	876646	876649	9
1	876649	876651	8
1	876651	876660	6
1	876660	876663	5
1	876663	876671	3
1	876671	876694	2
1	877503	877526	8
1	877526	877535	9
1	877535	877538	8
1	877538	877541	9
1	877541	877544	6
1	877544	877549	7
1	877549	877550	8
1	877550	877557	7
1	877503	877526	8
1	877526	877535	9
1	877535	877538	8
1	877538	877541	9
1	877541	877544	6
1	877544	877549	7
1	877549	877550	8
1	877550	877557	7
1	877557	877559	8
1	877559	877563	9
1	877563	877570	10
1	877570	877592	9
1	877592	877595	10
1	877595	877601	9
1	877601	877606	8
1	877606	877610	9
1	877610	877611	8
1	877611	877613	9
1	877613	877615	8
1	877615	877619	9
1	877619	877634	8
1	877787	877805	21
1	877805	877807	22
1	877807	877809	21
1	877809	877812	19
1	877812	877815	18
1	877815	877816	17
1	877816	877824	16
1	877824	877827	14
1	877827	877832	13
1	877832	877834	12
1	877834	877836	13
1	877836	877844	14
1	877844	877845	13
1	877845	877854	12
1	877854	877856	11
1	877856	877857	12
1	877857	877861	11
1	877861	877878	10
1	877931	877940	3
1	877940	877962	2
1	877962	877979	1
1	877979	878035	0
1	878035	878044	1
1	878044	878053	2
1	878053	878080	3
1	878080	878087	4
1	878087	878103	5
1	878103	878106	6
1	878106	878110	7
1	878110	878112	6
1	878112	878117	7
1	878117	878120	9
1	878120	878123	10
1	878123	878128	11
1	878128	878131	10
1	878131	878132	9
1	878132	878145	10
1	878145	878155	12
1	878155	878171	11
1	878171	878175	13
1	878175	878178	14
1	878178	878180	13
1	878180	878181	14
1	878181	878182	13
1	878182	878187	14
1	878187	878192	13
1	878192	878195	12
1	878195	878196	11
1	878196	878198	13
1	878198	878204	14
1	878204	878205	13
1	878205	878206	14
1	878206	878208	15
1	878208	878210	16
1	878210	878214	17
1	878214	878215	19
1	878215	878217	18
1	878217	878225	19
1	878225	878227	20
1	878227	878228	19
1	878228	878234	20
1	878234	878236	21
1	878236	878244	20
1	878244	878246	21
1	878246	878250	19
1	878250	878253	18
1	878253	878255	19
1	878255	878263	18
1	878263	878264	19
1	878264	878271	20
1	878271	878273	18
1	878273	878276	17
1	878276	878280	18
1	878280	878281	17
1	878281	878285	16
1	878285	878289	15
1	878289	878292	12
1	878292	878295	11
1	878295	878300	10
1	878300	878302	9
1	878302	878305	8
1	878305	878309	9
1	878309	878313	8
1	878313	878318	9
1	878318	878329	10
1	878329	878338	11
1	878338	878339	10
1	878339	878346	9
1	878346	878351	10
1	878351	878354	9
1	878354	878355	8
1	878355	878358	7
1	878358	878388	5
1	878388	878393	4
1	878393	878401	3
1	878401	878404	2
1	878404	878418	1
1	878418	878421	2
1	878421	878461	1
1	878632	878634	37
1	878634	878640	38
1	878640	878644	37
1	878644	878649	35
1	878649	878650	34
1	878650	878651	36
1	878651	878657	38
1	878657	878658	36
1	878658	878662	35
1	878662	878663	34
1	878663	878664	33
1	878664	878669	32
1	878669	878670	29
1	878670	878671	30
1	878671	878673	31
1	878673	878674	29
1	878674	878675	30
1	878675	878682	29
1	878682	878689	28
1	878689	878691	29
1	878691	878693	30
1	878693	878696	31
1	878696	878698	30
1	878698	878702	29
1	878702	878707	28
1	878707	878717	25
1	878717	878724	24
1	878724	878725	23
1	878725	878726	21
1	878726	878730	20
1	878730	878732	19
1	878732	878740	18
1	878740	878744	17
1	878744	878745	16
1	878745	878746	15
1	878746	878749	14
1	878749	878751	13
1	878751	878752	12
1	878752	878754	11
1	878754	878755	10
1	878755	878758	9
1	879076	879079	31
1	879079	879082	32
1	879082	879083	33
1	879083	879087	34
1	879087	879089	35
1	879089	879090	36
1	879090	879092	38
1	879092	879095	39
1	879095	879097	37
1	879097	879098	39
1	879098	879100	41
1	879100	879101	42
1	879101	879103	43
1	879103	879106	45
1	879106	879107	44
1	879107	879108	45
1	879108	879113	46
1	879113	879116	47
1	879116	879117	46
1	879117	879119	45
1	879119	879120	46
1	879120	879121	47
1	879121	879122	48
1	879122	879124	49
1	879124	879125	52
1	879125	879127	51
1	879127	879129	52
1	879129	879131	51
1	879131	879132	52
1	879132	879133	51
1	879133	879136	52
1	879136	879140	51
1	879140	879146	53
1	879146	879148	52
1	879148	879149	51
1	879149	879154	50
1	879154	879159	51
1	879159	879162	52
1	879162	879164	51
1	879164	879165	50
1	879165	879166	48
1	879166	879167	47
1	879167	879172	45
1	879172	879173	44
1	879173	879175	43
1	879175	879177	44
1	879177	879178	43
1	879178	879181	38
1	879181	879183	37
1	879183	879186	35
1	879186	879188	37
1	879188	879194	34
1	879076	879079	31
1	879079	879082	32
1	879082	879083	33
1	879083	879087	34
1	879087	879089	35
1	879089	879090	36
1	879090	879092	38
1	879092	879095	39
1	879095	879097	37
1	879097	879098	39
1	879098	879100	41
1	879100	879101	42
1	879101	879103	43
1	879103	879106	45
1	879106	879107	44
1	879107	879108	45
1	879108	879113	46
1	879113	879116	47
1	879116	879117	46
1	879117	879119	45
1	879119	879120	46
1	879120	879121	47
1	879121	879122	48
1	879122	879124	49
1	879124	879125	52
1	879125	879127	51
1	879127	879129	52
1	879129	879131	51
1	879131	879132	52
1	879132	879133	51
1	879133	879136	52
1	879136	879140	51
1	879140	879146	53
1	879146	879148	52
1	879148	879149	51
1	879149	879154	50
1	879154	879159	51
1	879159	879162	52
1	879162	879164	51
1	879164	879165	50
1	879165	879166	48
1	879166	879167	47
1	879167	879172	45
1	879172	879173	44
1	879173	879175	43
1	879175	879177	44
1	879177	879178	43
1	879178	879181	38
1	879181	879183	37
1	879183	879186	35
1	879186	879188	37
1	879188	879194	34
1	879194	879195	33
1	879195	879196	31
1	879196	879197	30
1	879197	879199	29
1	879199	879202	27
1	879202	879204	26
1	879204	879206	27
1	879206	879208	26
1	879208	879210	24
1	879210	879211	23
1	879211	879215	24
1	879215	879217	22
1	879217	879220	21
1	879220	879229	19
1	879229	879230	18
1	879230	879233	17
1	879233	879234	16
1	879234	879236	15
1	879236	879240	14
1	879240	879243	13
1	879243	879247	12
1	879247	879250	11
1	879250	879251	10
1	879251	879254	9
1	879254	879259	8
1	879259	879260	9
1	879260	879261	8
1	879261	879262	6
1	879262	879266	7
1	879266	879269	6
1	879269	879270	7
1	879270	879279	8
1	879279	879285	7
1	879285	879286	8
1	879286	879295	7
1	879295	879311	8
1	879311	879318	9
1	879318	879319	10
1	879319	879321	11
1	879321	879323	12
1	879323	879324	13
1	879324	879325	14
1	879325	879326	15
1	879326	879334	16
1	879334	879335	15
1	879335	879336	16
1	879336	879337	17
1	879337	879341	16
1	879341	879342	17
1	879342	879344	19
1	879344	879347	18
1	879347	879348	19
1	879348	879349	21
1	879349	879350	22
1	879350	879352	23
1	879352	879353	24
1	879353	879355	25
1	879355	879356	26
1	879356	879358	27
1	879358	879359	28
1	879359	879361	29
1	879361	879364	28
1	879364	879367	29
1	879367	879369	28
1	879369	879370	29
1	879370	879371	30
1	879371	879373	31
1	879373	879374	32
1	879374	879376	35
1	879376	879377	36
1	879377	879379	37
1	879379	879380	38
1	879380	879385	40
1	879385	879386	41
1	879386	879392	42
1	879392	879393	43
1	879393	879395	45
1	879395	879398	46
1	879398	879401	47
1	879401	879407	46
1	879407	879409	47
1	879409	879411	48
1	879411	879414	47
1	879414	879415	48
1	879415	879418	49
1	879418	879419	50
1	879419	879423	51
1	879423	879424	49
1	879424	879430	50
1	879430	879433	49
1	879433	879437	50
1	879437	879439	51
1	879439	879441	50
1	879441	879448	51
1	879448	879449	50
1	879449	879451	51
1	879451	879452	50
1	879452	879455	49
1	879455	879461	48
1	879461	879462	47
1	879462	879463	48
1	879463	879467	50
1	879467	879468	51
1	879468	879470	49
1	879470	879472	48
1	879472	879475	47
1	879475	879477	46
1	879477	879479	45
1	879479	879482	43
1	879482	879485	42
1	879485	879490	41
1	879490	879491	42
1	879491	879493	40
1	879493	879494	39
1	879494	879498	37
1	879498	879499	34
1	879499	879501	33
1	879501	879502	34
1	879502	879503	33
1	879503	879507	32
1	879507	879508	33
1	879508	879513	31
1	879513	879514	29
1	879514	879518	30
1	879518	879520	28
1	879520	879521	27
1	879521	879524	26
1	879524	879527	25
1	879527	879528	24
1	879528	879530	23
1	879530	879535	22
1	879535	879536	21
1	879536	879537	19
1	879537	879538	18
1	879538	879541	16
1	879541	879542	15
1	879542	879545	14
1	879545	879546	13
1	879546	879553	15
1	879553	879557	14
1	879557	879560	13
1	879560	879563	12
1	879563	879565	11
1	879565	879566	10
1	879566	879568	9
1	879568	879569	10
1	879569	879571	9
1	879571	879576	8
1	879576	879578	7
1	879578	879582	6
1	879582	879589	5
1	879589	879595	4
1	879595	879618	5
1	879618	879621	4
1	879621	879630	3
1	879630	879643	2
1	879286	879295	7
1	879295	879311	8
1	879311	879318	9
1	879318	879319	10
1	879319	879321	11
1	879321	879323	12
1	879323	879324	13
1	879324	879325	14
1	879325	879326	15
1	879326	879334	16
1	879334	879335	15
1	879335	879336	16
1	879336	879337	17
1	879337	879341	16
1	879341	879342	17
1	879342	879344	19
1	879344	879347	18
1	879347	879348	19
1	879348	879349	21
1	879349	879350	22
1	879350	879352	23
1	879352	879353	24
1	879353	879355	25
1	879355	879356	26
1	879356	879358	27
1	879358	879359	28
1	879359	879361	29
1	879361	879364	28
1	879364	879367	29
1	879367	879369	28
1	879369	879370	29
1	879370	879371	30
1	879371	879373	31
1	879373	879374	32
1	879374	879376	35
1	879376	879377	36
1	879377	879379	37
1	879379	879380	38
1	879380	879385	40
1	879385	879386	41
1	879386	879392	42
1	879392	879393	43
1	879393	879395	45
1	879395	879398	46
1	879398	879401	47
1	879401	879407	46
1	879407	879409	47
1	879409	879411	48
1	879411	879414	47
1	879414	879415	48
1	879415	879418	49
1	879418	879419	50
1	879419	879423	51
1	879423	879424	49
1	879424	879430	50
1	879430	879433	49
1	879433	879437	50
1	879437	879439	51
1	879439	879441	50
1	879441	879448	51
1	879448	879449	50
1	879449	879451	51
1	879451	879452	50
1	879452	879455	49
1	879455	879461	48
1	879461	879462	47
1	879462	879463	48
1	879463	879467	50
1	879467	879468	51
1	879468	879470	49
1	879470	879472	48
1	879472	879475	47
1	879475	879477	46
1	879477	879479	45
1	879479	879482	43
1	879482	879485	42
1	879485	879490	41
1	879490	879491	42
1	879491	879493	40
1	879493	879494	39
1	879494	879498	37
1	879498	879499	34
1	879499	879501	33
1	879501	879502	34
1	879502	879503	33
1	879503	879507	32
1	879507	879508	33
1	879508	879513	31
1	879513	879514	29
1	879514	879518	30
1	879518	879520	28
1	879520	879521	27
1	879521	879524	26
1	879524	879527	25
1	879527	879528	24
1	879528	879530	23
1	879530	879535	22
1	879535	879536	21
1	879536	879537	19
1	879537	879538	18
1	879538	879541	16
1	879541	879542	15
1	879542	879545	14
1	879545	879546	13
1	879546	879553	15
1	879553	879557	14
1	879557	879560	13
1	879560	879563	12
1	879563	879565	11
1	879565	879566	10
1	879566	879568	9
1	879568	879569	10
1	879569	879571	9
1	879571	879576	8
1	879576	879578	7
1	879578	879582	6
1	879582	879589	5
1	879589	879595	4
1	879595	879618	5
1	879618	879621	4
1	879621	879630	3
1	879630	879643	2
1	879643	879670	1
1	879670	879918	0
1	879918	879921	1
1	879921	879934	2
1	879934	879938	3
1	879938	879945	4
1	879945	879988	5
1	879530	879535	22
1	879535	879536	21
1	879536	879537	19
1	879537	879538	18
1	879538	879541	16
1	879541	879542	15
1	879542	879545	14
1	879545	879546	13
1	879546	879553	15
1	879553	879557	14
1	879557	879560	13
1	879560	879563	12
1	879563	879565	11
1	879565	879566	10
1	879566	879568	9
1	879568	879569	10
1	879569	879571	9
1	879571	879576	8
1	879576	879578	7
1	879578	879582	6
1	879582	879589	5
1	879589	879595	4
1	879595	879618	5
1	879618	879621	4
1	879621	879630	3
1	879630	879643	2
1	879530	879535	22
1	879535	879536	21
1	879536	879537	19
1	879537	879538	18
1	879538	879541	16
1	879541	879542	15
1	879542	879545	14
1	879545	879546	13
1	879546	879553	15
1	879553	879557	14
1	879557	879560	13
1	879560	879563	12
1	879563	879565	11
1	879565	879566	10
1	879566	879568	9
1	879568	879569	10
1	879569	879571	9
1	879571	879576	8
1	879576	879578	7
1	879578	879582	6
1	879582	879589	5
1	879589	879595	4
1	879595	879618	5
1	879618	879621	4
1	879621	879630	3
1	879630	879643	2
1	879643	879670	1
1	879670	879918	0
1	879918	879921	1
1	879921	879934	2
1	879934	879938	3
1	879938	879945	4
1	879945	879988	5
1	1138813	1138888	1
1	1138888	1138908	0
1	1138908	1138917	1
1	1138917	1138924	2
1	1138924	1138935	3
1	1138935	1138941	4
1	1138941	1138952	5
1	1138952	1138962	6
1	1138962	1138963	7
1	1138963	1138978	8
1	1138813	1138888	1
1	1138888	1138908	0
1	1138908	1138917	1
1	1138917	1138924	2
1	1138924	1138935	3
1	1138935	1138941	4
1	1138941	1138952	5
1	1138952	1138962	6
1	1138962	1138963	7
1	1138963	1138978	8
1	1138978	1138980	10
1	1138980	1138983	11
1	1138983	1138985	10
1	1138985	1138987	11
1	1138987	1138995	12
1	1138995	1138996	13
1	1138996	1138999	14
1	1138999	1139009	13
1	1139009	1139010	14
1	1139010	1139016	13
1	1139016	1139017	12
1	1139017	1139019	14
1	1139019	1139034	15
1	1139034	1139038	16
1	1139038	1139042	15
1	1139042	1139047	16
1	1139047	1139048	17
1	1139048	1139053	16
1	1139053	1139060	14
1	1139060	1139062	13
1	1139062	1139064	12
1	1139064	1139067	11
1	1139067	1139068	12
1	1139068	1139070	13
1	1139070	1139078	12
1	1139078	1139080	10
1	1139080	1139081	12
1	1139081	1139085	13
1	1139085	1139094	14
1	1139094	1139096	13
1	1139096	1139105	14
1	1139105	1139106	15
1	1139106	1139109	16
1	1139109	1139118	17
1	1139118	1139124	18
1	1139124	1139130	19
1	1139130	1139132	18
1	1139132	1139134	20
1	1139134	1139136	21
1	1139136	1139138	22
1	1139138	1139142	23
1	1139142	1139143	21
1	1139143	1139145	20
1	1139145	1139146	21
1	1139146	1139149	22
1	1139149	1139151	21
1	1139151	1139153	20
1	1139153	1139155	21
1	1139155	1139156	19
1	1139156	1139159	20
1	1139159	1139160	22
1	1139160	1139161	21
1	1139161	1139162	22
1	1139162	1139166	24
1	1139166	1139167	25
1	1139167	1139175	24
1	1139175	1139177	25
1	1139177	1139178	26
1	1139178	1139180	27
1	1139180	1139181	26
1	1139181	1139184	27
1	1139184	1139185	26
1	1139185	1139190	27
1	1139190	1139192	26
1	1139192	1139194	27
1	1139194	1139195	28
1	1139195	1139198	29
1	1139198	1139199	30
1	1139199	1139200	29
1	1139200	1139203	30
1	1139203	1139209	32
1	1139209	1139211	31
1	1139211	1139213	32
1	1139213	1139214	31
1	1139214	1139221	33
1	1139221	1139228	31
1	1139228	1139232	30
1	1139232	1139234	32
1	1139234	1139236	30
1	1139236	1139237	29
1	1139237	1139238	28
1	1139238	1139241	29
1	1139241	1139245	28
1	1139245	1139250	29
1	1139250	1139252	28
1	1139252	1139253	27
1	1139253	1139255	26
1	1139255	1139260	27
1	1139260	1139261	26
1	1139261	1139263	25
1	1139263	1139267	24
1	1139267	1139268	21
1	1139268	1139269	20
1	1139269	1139270	19
1	1139270	1139272	18
1	1139272	1139273	19
1	1139273	1139274	18
1	1139274	1139278	19
1	1139278	1139281	17
1	1139281	1139283	18
1	1139283	1139285	19
1	1139285	1139286	20
1	1139286	1139288	18
1	1139288	1139289	19
1	1139289	1139290	17
1	1139290	1139291	18
1	1139291	1139296	19
1	1139296	1139303	20
1	1139303	1139307	19
1	1139307	1139308	17
1	1139308	1139309	16
1	1139309	1139312	17
1	1139312	1139313	18
1	1139313	1139314	19
1	1139314	1139322	20
1	1139322	1139324	21
1	1139324	1139326	20
1	1139326	1139328	19
1	1139328	1139335	20
1	1139335	1139336	21
1	1139336	1139337	24
1	1139337	1139346	26
1	1138888	1138908	0
1	1138908	1138917	1
1	1138917	1138924	2
1	1138924	1138935	3
1	1138935	1138941	4
1	1138941	1138952	5
1	1138952	1138962	6
1	1138962	1138963	7
1	1138963	1138978	8
1	1138978	1138980	10
1	1138980	1138983	11
1	1138983	1138985	10
1	1138985	1138987	11
1	1138987	1138995	12
1	1138995	1138996	13
1	1138996	1138999	14
1	1138999	1139009	13
1	1139009	1139010	14
1	1139010	1139016	13
1	1139016	1139017	12
1	1139017	1139019	14
1	1139019	1139034	15
1	1139034	1139038	16
1	1139038	1139042	15
