chromosome	start	end	depth
1	874433	874435	64
1	874435	874436	65
1	874436	874438	67
1	874438	874440	66
1	874440	874441	69
1	874441	874442	70
1	874442	874444	69
1	874444	874446	68
1	874446	874450	69
1	874450	874451	67
1	874451	874452	68
1	874452	874453	69
1	874453	874454	70
1	874454	874457	71
1	874457	874458	70
1	874458	874459	72
1	874459	874460	71
1	874460	874462	72
1	874462	874465	73
1	874465	874467	72
1	874467	874469	71
1	874469	874470	72
1	874470	874475	73
1	874475	874477	72
1	874477	874478	71
1	874478	874481	70
1	874481	874482	71
1	874482	874485	70
1	874485	874486	69
1	874486	874488	68
1	874488	874489	69
1	874489	874490	68
1	874490	874491	67
1	874491	874493	65
1	874493	874495	63
1	874495	874496	62
1	874496	874497	61
1	874497	874498	62
1	874498	874501	63
1	874501	874502	62
1	874502	874504	60
1	874504	874506	59
1	874506	874507	58
1	874507	874508	57
1	874508	874509	56
1	874509	874510	55
1	874650	874655	15
1	874655	874658	14
1	874658	874659	15
1	874659	874664	16
1	874664	874666	15
1	874666	874668	16
1	874668	874669	17
1	874669	874673	18
1	874650	874655	15
1	874655	874658	14
1	874658	874659	15
1	874659	874664	16
1	874664	874666	15
1	874666	874668	16
1	874668	874669	17
1	874669	874673	18
1	874673	874675	20
1	874675	874676	21
1	874676	874677	22
1	874677	874683	23
1	874683	874684	24
1	874684	874687	25
1	874687	874690	26
1	874690	874691	25
1	874691	874694	24
1	874694	874702	25
1	874702	874706	24
1	874706	874708	23
1	874708	874714	24
1	874714	874715	23
1	874715	874717	24
1	874717	874719	23
1	874719	874721	24
1	874721	874725	23
1	874725	874726	22
1	874726	874738	23
1	874738	874742	22
1	874742	874743	21
1	874743	874744	22
1	874744	874748	21
1	874748	874752	19
1	874752	874756	20
1	874756	874758	21
1	874758	874759	20
1	874759	874760	18
1	874760	874762	17
1	874762	874764	16
1	874764	874766	17
1	874766	874767	18
1	874767	874769	19
1	874769	874770	18
1	874770	874772	19
1	874772	874773	20
1	874773	874776	19
1	874776	874783	20
1	874783	874786	19
1	874786	874790	17
1	874790	874794	16
1	874650	874655	15
1	874655	874658	14
1	874658	874659	15
1	874659	874664	16
1	874664	874666	15
1	874666	874668	16
1	874668	874669	17
1	874669	874673	18
1	874673	874675	20
1	874675	874676	21
1	874676	874677	22
1	874677	874683	23
1	874683	874684	24
1	874684	874687	25
1	874687	874690	26
1	874690	874691	25
1	874691	874694	24
1	874694	874702	25
1	874702	874706	24
1	874706	874708	23
1	874708	874714	24
1	874714	874715	23
1	874715	874717	24
1	874717	874719	23
1	874719	874721	24
1	874721	874725	23
1	874725	874726	22
1	874726	874738	23
1	874738	874742	22
1	874742	874743	21
1	874743	874744	22
1	874744	874748	21
1	874748	874752	19
1	874752	874756	20
1	874756	874758	21
1	874758	874759	20
1	874759	874760	18
1	874760	874762	17
1	874762	874764	16
1	874764	874766	17
1	874766	874767	18
1	874767	874769	19
1	874769	874770	18
1	874770	874772	19
1	874772	874773	20
1	874773	874776	19
1	874776	874783	20
1	874783	874786	19
1	874786	874790	17
1	874790	874794	16
1	874794	874807	13
1	874807	874813	12
1	874813	874814	14
1	874814	874823	15
1	874823	874827	13
1	874827	874839	12
1	874839	874841	11
1	874889	876372	0
1	876523	876529	18
1	876529	876530	21
1	876530	876534	20
1	876534	876537	21
1	876537	876538	22
1	876538	876541	23
1	876541	876542	24
1	876542	876553	25
1	876553	876558	24
1	876558	876563	23
1	876563	876565	24
1	876565	876566	23
1	876566	876571	22
1	876571	876576	23
1	876576	876577	24
1	876577	876579	25
1	876579	876585	26
1	876585	876586	27
1	876586	876588	26
1	876588	876591	25
1	876591	876597	24
1	876597	876598	21
1	876598	876602	20
1	876602	876609	21
1	876609	876610	22
1	876610	876612	21
1	876612	876613	22
1	876613	876614	21
1	876614	876617	22
1	876617	876619	21
1	876619	876623	22
1	876623	876628	23
1	876628	876629	22
1	876629	876632	21
1	876632	876633	20
1	876633	876640	19
1	876640	876641	18
1	876641	876643	17
1	876643	876649	18
1	876649	876652	15
1	876652	876654	14
1	876654	876657	13
1	876657	876660	12
1	876660	876663	11
1	876663	876670	10
1	876670	876675	9
1	876675	876677	8
1	876677	876684	7
1	876684	876686	6
1	876686	876687	7
1	877513	877520	12
1	877520	877523	13
1	877523	877525	14
1	877525	877526	15
1	877526	877527	16
1	877527	877532	17
1	877532	877533	16
1	877533	877540	18
1	877540	877541	20
1	877541	877542	21
1	877542	877544	20
1	877544	877547	21
1	877547	877552	22
1	877552	877553	24
1	877553	877562	23
1	877513	877520	12
1	877520	877523	13
1	877523	877525	14
1	877525	877526	15
1	877526	877527	16
1	877527	877532	17
1	877532	877533	16
1	877533	877540	18
1	877540	877541	20
1	877541	877542	21
1	877542	877544	20
1	877544	877547	21
1	877547	877552	22
1	877552	877553	24
1	877553	877562	23
1	877562	877574	22
1	877574	877583	21
1	877583	877586	22
1	877586	877587	21
1	877587	877588	22
1	877588	877595	21
1	877595	877598	20
1	877598	877600	19
1	877600	877601	18
1	877601	877605	17
1	877605	877608	18
1	877608	877611	17
1	877611	877612	18
1	877612	877613	19
1	877613	877614	20
1	877614	877615	19
1	877615	877619	17
1	877619	877622	16
1	877622	877633	17
1	877786	877794	19
1	877794	877804	18
1	877804	877810	17
1	877810	877816	20
1	877816	877817	21
1	877817	877826	19
1	877826	877828	18
1	877828	877832	17
1	877832	877838	16
1	877838	877843	15
1	877843	877844	16
1	877844	877846	17
1	877846	877848	18
1	877848	877857	17
1	877857	877874	16
1	877933	877939	5
1	877939	877951	4
1	877951	877976	3
1	877976	877987	2
1	877987	878005	1
1	878005	878009	0
1	878009	878012	1
1	878012	878014	2
1	878014	878055	4
1	878055	878057	5
1	878057	878064	6
1	878064	878087	7
1	878087	878088	6
1	878088	878103	8
1	878103	878113	9
1	878113	878114	10
1	878114	878116	11
1	878116	878123	12
1	878123	878129	13
1	878129	878138	14
1	878138	878143	15
1	878143	878148	16
1	878148	878152	17
1	878152	878155	18
1	878155	878156	17
1	878156	878157	19
1	878157	878159	18
1	878159	878163	17
1	878163	878164	15
1	878164	878167	14
1	878167	878178	15
1	878178	878180	14
1	878180	878181	15
1	878181	878183	16
1	878183	878185	17
1	878185	878186	18
1	878186	878187	17
1	878187	878188	18
1	878188	878189	17
1	878189	878200	16
1	878200	878202	18
1	878202	878203	19
1	878203	878204	18
1	878204	878206	17
1	878206	878208	18
1	878208	878212	19
1	878212	878213	20
1	878213	878216	21
1	878216	878218	22
1	878218	878220	23
1	878220	878221	24
1	878221	878222	25
1	878222	878224	27
1	878224	878233	28
1	878233	878234	29
1	878234	878235	31
1	878235	878239	32
1	878239	878242	31
1	878242	878251	30
1	878251	878254	31
1	878254	878255	32
1	878255	878260	30
1	878260	878264	31
1	878264	878275	30
1	878275	878277	29
1	878277	878280	27
1	878280	878281	26
1	878281	878287	25
1	878287	878288	24
1	878288	878289	23
1	878289	878291	21
1	878291	878295	20
1	878295	878296	19
1	878296	878297	18
1	878297	878303	17
1	878303	878308	16
1	878308	878309	14
1	878309	878310	12
1	878310	878313	11
1	878313	878315	12
1	878315	878321	13
1	878321	878324	12
1	878324	878326	11
1	878326	878327	10
1	878327	878328	12
1	878328	878329	11
1	878329	878335	9
1	878335	878337	8
1	878337	878338	9
1	878338	878343	10
1	878343	878347	9
1	878347	878357	7
1	878357	878388	6
1	878388	878390	5
1	878390	878402	4
1	878402	878412	2
1	878412	878413	1
1	878413	878444	0
1	878629	878636	50
1	878636	878639	49
1	878639	878640	48
1	878640	878641	47
1	878641	878642	48
1	878642	878644	47
1	878644	878645	46
1	878645	878651	47
1	878651	878653	48
1	878653	878654	47
1	878654	878661	46
1	878661	878662	45
1	878662	878664	44
1	878664	878665	43
1	878665	878666	44
1	878666	878667	42
1	878667	878668	43
1	878668	878673	44
1	878673	878674	43
1	878674	878675	44
1	878675	878676	45
1	878676	878678	44
1	878678	878679	43
1	878679	878680	41
1	878680	878681	42
1	878681	878682	41
1	878682	878683	42
1	878683	878684	40
1	878684	878687	38
1	878687	878688	39
1	878688	878690	40
1	878690	878691	41
1	878691	878694	40
1	878694	878698	39
1	878698	878705	40
1	878705	878707	38
1	878707	878710	37
1	878710	878712	36
1	878712	878713	35
1	878713	878714	34
1	878714	878716	33
1	878716	878718	32
1	878718	878720	30
1	878720	878723	28
1	878723	878724	27
1	878724	878728	26
1	878728	878730	25
1	878730	878733	24
1	878733	878738	23
1	878738	878740	21
1	878740	878742	19
1	878742	878749	17
1	878749	878755	16
1	878755	878756	15
1	878756	878757	16
1	878757	878758	15
1	879075	879078	23
1	879078	879079	24
1	879079	879082	25
1	879082	879083	26
1	879083	879086	28
1	879086	879087	29
1	879087	879090	30
1	879090	879092	33
1	879092	879097	34
1	879097	879100	35
1	879100	879104	34
1	879104	879106	33
1	879106	879107	36
1	879107	879108	37
1	879108	879109	40
1	879109	879112	41
1	879112	879115	42
1	879115	879118	43
1	879118	879120	45
1	879120	879125	46
1	879125	879126	45
1	879126	879129	47
1	879129	879131	46
1	879131	879132	47
1	879132	879136	46
1	879136	879137	47
1	879137	879142	48
1	879142	879144	47
1	879144	879155	46
1	879155	879157	47
1	879157	879161	46
1	879161	879162	44
1	879162	879163	43
1	879163	879167	45
1	879167	879170	43
1	879170	879172	42
1	879172	879173	41
1	879173	879174	40
1	879174	879177	39
1	879177	879181	38
1	879181	879183	36
1	879183	879186	33
1	879186	879187	31
1	879187	879190	30
1	879075	879078	23
1	879078	879079	24
1	879079	879082	25
1	879082	879083	26
1	879083	879086	28
1	879086	879087	29
1	879087	879090	30
1	879090	879092	33
1	879092	879097	34
1	879097	879100	35
1	879100	879104	34
1	879104	879106	33
1	879106	879107	36
1	879107	879108	37
1	879108	879109	40
1	879109	879112	41
1	879112	879115	42
1	879115	879118	43
1	879118	879120	45
1	879120	879125	46
1	879125	879126	45
1	879126	879129	47
1	879129	879131	46
1	879131	879132	47
1	879132	879136	46
1	879136	879137	47
1	879137	879142	48
1	879142	879144	47
1	879144	879155	46
1	879155	879157	47
1	879157	879161	46
1	879161	879162	44
1	879162	879163	43
1	879163	879167	45
1	879167	879170	43
1	879170	879172	42
1	879172	879173	41
1	879173	879174	40
1	879174	879177	39
1	879177	879181	38
1	879181	879183	36
1	879183	879186	33
1	879186	879187	31
1	879187	879190	30
1	879190	879191	31
1	879191	879193	30
1	879193	879195	29
1	879195	879196	28
1	879196	879199	27
1	879199	879201	25
1	879201	879202	23
1	879202	879203	21
1	879203	879206	22
1	879206	879207	21
1	879207	879211	20
1	879211	879212	19
1	879212	879214	18
1	879214	879215	17
1	879215	879220	16
1	879220	879222	15
1	879222	879228	17
1	879228	879230	14
1	879230	879231	13
1	879231	879232	14
1	879232	879233	11
1	879233	879238	10
1	879238	879247	9
1	879247	879252	8
1	879252	879254	9
1	879254	879257	10
1	879257	879260	12
1	879260	879263	13
1	879263	879274	14
1	879274	879275	15
1	879275	879277	16
1	879277	879290	18
1	879290	879291	19
1	879291	879292	18
1	879292	879293	19
1	879293	879295	20
1	879295	879297	21
1	879297	879300	19
1	879300	879306	20
1	879306	879310	19
1	879310	879311	21
1	879311	879313	22
1	879313	879315	21
1	879315	879317	22
1	879317	879322	24
1	879322	879327	25
1	879327	879328	24
1	879328	879329	25
1	879329	879331	24
1	879331	879332	25
1	879332	879336	23
1	879336	879338	24
1	879338	879340	23
1	879340	879341	22
1	879341	879342	23
1	879342	879346	24
1	879346	879352	25
1	879352	879354	24
1	879354	879355	25
1	879355	879357	27
1	879357	879358	29
1	879358	879359	30
1	879359	879361	31
1	879361	879363	33
1	879363	879364	36
1	879364	879365	37
1	879365	879368	36
1	879368	879370	37
1	879370	879372	38
1	879372	879373	40
1	879373	879375	42
1	879375	879376	41
1	879376	879377	43
1	879377	879378	44
1	879378	879379	45
1	879379	879381	47
1	879381	879382	48
1	879382	879384	49
1	879384	879386	50
1	879386	879388	52
1	879388	879389	53
1	879389	879390	54
1	879390	879391	55
1	879391	879392	56
1	879392	879398	54
1	879398	879399	55
1	879399	879400	57
1	879400	879401	56
1	879401	879403	59
1	879403	879404	60
1	879404	879406	62
1	879406	879409	61
1	879409	879413	62
1	879413	879414	63
1	879414	879415	64
1	879415	879416	66
1	879416	879419	64
1	879419	879422	66
1	879422	879424	67
1	879424	879427	68
1	879427	879430	71
1	879430	879437	73
1	879437	879438	74
1	879438	879440	72
1	879440	879441	73
1	879441	879443	74
1	879443	879446	76
1	879446	879447	77
1	879447	879448	76
1	879448	879451	75
1	879451	879452	73
1	879452	879453	74
1	879453	879455	72
1	879455	879457	73
1	879457	879460	71
1	879460	879461	70
1	879461	879462	71
1	879462	879464	72
1	879464	879465	71
1	879465	879466	70
1	879466	879468	72
1	879468	879473	71
1	879473	879474	70
1	879474	879476	67
1	879476	879478	64
1	879478	879480	63
1	879480	879481	64
1	879481	879482	65
1	879482	879484	64
1	879484	879485	63
1	879485	879486	64
1	879486	879488	63
1	879488	879489	61
1	879489	879490	60
1	879490	879491	58
1	879491	879493	57
1	879493	879494	56
1	879494	879495	55
1	879495	879496	54
1	879496	879497	53
1	879497	879500	52
1	879500	879501	51
1	879501	879502	50
1	879502	879503	49
1	879503	879504	47
1	879504	879505	46
1	879505	879509	44
1	879509	879510	43
1	879510	879512	42
1	879512	879513	41
1	879513	879515	39
1	879515	879516	38
1	879516	879518	37
1	879518	879520	34
1	879520	879521	33
1	879521	879522	35
1	879522	879523	34
1	879523	879524	33
1	879524	879527	34
1	879527	879532	32
1	879532	879534	31
1	879534	879535	29
1	879535	879536	28
1	879536	879539	26
1	879539	879540	27
1	879540	879541	25
1	879541	879553	22
1	879553	879554	20
1	879554	879555	15
1	879555	879556	13
1	879556	879559	12
1	879559	879560	11
1	879560	879563	10
1	879563	879570	11
1	879570	879574	12
1	879574	879582	11
1	879582	879587	10
1	879587	879590	9
1	879590	879596	8
1	879596	879599	5
1	879599	879614	4
1	879614	879624	3
1	879624	879627	2
1	879627	879655	1
1	879277	879290	18
1	879290	879291	19
1	879291	879292	18
1	879292	879293	19
1	879293	879295	20
1	879295	879297	21
1	879297	879300	19
1	879300	879306	20
1	879306	879310	19
1	879310	879311	21
1	879311	879313	22
1	879313	879315	21
1	879315	879317	22
1	879317	879322	24
1	879322	879327	25
1	879327	879328	24
1	879328	879329	25
1	879329	879331	24
1	879331	879332	25
1	879332	879336	23
1	879336	879338	24
1	879338	879340	23
1	879340	879341	22
1	879341	879342	23
1	879342	879346	24
1	879346	879352	25
1	879352	879354	24
1	879354	879355	25
1	879355	879357	27
1	879357	879358	29
1	879358	879359	30
1	879359	879361	31
1	879361	879363	33
1	879363	879364	36
1	879364	879365	37
1	879365	879368	36
1	879368	879370	37
1	879370	879372	38
1	879372	879373	40
1	879373	879375	42
1	879375	879376	41
1	879376	879377	43
1	879377	879378	44
1	879378	879379	45
1	879379	879381	47
1	879381	879382	48
1	879382	879384	49
1	879384	879386	50
1	879386	879388	52
1	879388	879389	53
1	879389	879390	54
1	879390	879391	55
1	879391	879392	56
1	879392	879398	54
1	879398	879399	55
1	879399	879400	57
1	879400	879401	56
1	879401	879403	59
1	879403	879404	60
1	879404	879406	62
1	879406	879409	61
1	879409	879413	62
1	879413	879414	63
1	879414	879415	64
1	879415	879416	66
1	879416	879419	64
1	879419	879422	66
1	879422	879424	67
1	879424	879427	68
1	879427	879430	71
1	879430	879437	73
1	879437	879438	74
1	879438	879440	72
1	879440	879441	73
1	879441	879443	74
1	879443	879446	76
1	879446	879447	77
1	879447	879448	76
1	879448	879451	75
1	879451	879452	73
1	879452	879453	74
1	879453	879455	72
1	879455	879457	73
1	879457	879460	71
1	879460	879461	70
1	879461	879462	71
1	879462	879464	72
1	879464	879465	71
1	879465	879466	70
1	879466	879468	72
1	879468	879473	71
1	879473	879474	70
1	879474	879476	67
1	879476	879478	64
1	879478	879480	63
1	879480	879481	64
1	879481	879482	65
1	879482	879484	64
1	879484	879485	63
1	879485	879486	64
1	879486	879488	63
1	879488	879489	61
1	879489	879490	60
1	879490	879491	58
1	879491	879493	57
1	879493	879494	56
1	879494	879495	55
1	879495	879496	54
1	879496	879497	53
1	879497	879500	52
1	879500	879501	51
1	879501	879502	50
1	879502	879503	49
1	879503	879504	47
1	879504	879505	46
1	879505	879509	44
1	879509	879510	43
1	879510	879512	42
1	879512	879513	41
1	879513	879515	39
1	879515	879516	38
1	879516	879518	37
1	879518	879520	34
1	879520	879521	33
1	879521	879522	35
1	879522	879523	34
1	879523	879524	33
1	879524	879527	34
1	879527	879532	32
1	879532	879534	31
1	879534	879535	29
1	879535	879536	28
1	879536	879539	26
1	879539	879540	27
1	879540	879541	25
1	879541	879553	22
1	879553	879554	20
1	879554	879555	15
1	879555	879556	13
1	879556	879559	12
1	879559	879560	11
1	879560	879563	10
1	879563	879570	11
1	879570	879574	12
1	879574	879582	11
1	879582	879587	10
1	879587	879590	9
1	879590	879596	8
1	879596	879599	5
1	879599	879614	4
1	879614	879624	3
1	879624	879627	2
1	879627	879655	1
1	879655	879935	0
1	879935	879944	1
1	879944	879973	2
1	879532	879534	31
1	879534	879535	29
1	879535	879536	28
1	879536	879539	26
1	879539	879540	27
1	879540	879541	25
1	879541	879553	22
1	879553	879554	20
1	879554	879555	15
1	879555	879556	13
1	879556	879559	12
1	879559	879560	11
1	879560	879563	10
1	879563	879570	11
1	879570	879574	12
1	879574	879582	11
1	879582	879587	10
1	879587	879590	9
1	879590	879596	8
1	879596	879599	5
1	879599	879614	4
1	879614	879624	3
1	879624	879627	2
1	879627	879655	1
1	879532	879534	31
1	879534	879535	29
1	879535	879536	28
1	879536	879539	26
1	879539	879540	27
1	879540	879541	25
1	879541	879553	22
1	879553	879554	20
1	879554	879555	15
1	879555	879556	13
1	879556	879559	12
1	879559	879560	11
1	879560	879563	10
1	879563	879570	11
1	879570	879574	12
1	879574	879582	11
1	879582	879587	10
1	879587	879590	9
1	879590	879596	8
1	879596	879599	5
1	879599	879614	4
1	879614	879624	3
1	879624	879627	2
1	879627	879655	1
1	879655	879935	0
1	879935	879944	1
1	879944	879973	2
1	1138886	1138895	1
1	1138895	1138898	2
1	1138898	1138911	3
1	1138911	1138928	4
1	1138928	1138931	5
1	1138931	1138932	6
1	1138932	1138936	7
1	1138936	1138937	8
1	1138937	1138947	9
1	1138947	1138952	10
1	1138952	1138953	11
1	1138953	1138955	12
1	1138955	1138961	13
1	1138961	1138962	12
1	1138962	1138967	13
1	1138967	1138970	15
1	1138970	1138973	14
1	1138886	1138895	1
1	1138895	1138898	2
1	1138898	1138911	3
1	1138911	1138928	4
1	1138928	1138931	5
1	1138931	1138932	6
1	1138932	1138936	7
1	1138936	1138937	8
1	1138937	1138947	9
1	1138947	1138952	10
1	1138952	1138953	11
1	1138953	1138955	12
1	1138955	1138961	13
1	1138961	1138962	12
1	1138962	1138967	13
1	1138967	1138970	15
1	1138970	1138973	14
1	1138973	1138979	13
1	1138979	1138980	14
1	1138980	1138981	15
1	1138981	1138989	16
1	1138989	1138994	17
1	1138994	1139005	18
1	1139005	1139007	20
1	1139007	1139011	22
