chromosome	start	end	depth
1	861304	861305	60
1	861305	861307	62
1	861307	861309	63
1	861309	861310	62
1	861310	861312	65
1	861312	861313	66
1	861313	861316	67
1	861316	861317	68
1	861317	861318	69
1	861318	861319	68
1	861319	861320	70
1	861320	861321	71
1	861321	861322	73
1	861301	861302	59
1	861302	861304	61
1	861304	861305	60
1	861305	861307	62
1	861307	861309	63
1	861309	861310	62
1	861310	861312	65
1	861312	861313	66
1	861313	861316	67
1	861316	861317	68
1	861317	861318	69
1	861318	861319	68
1	861319	861320	70
1	861320	861321	71
1	861321	861322	73
1	861322	861323	74
1	861323	861324	75
1	861324	861325	76
1	861325	861326	79
1	861326	861328	81
1	861328	861329	82
1	861329	861331	81
1	861331	861332	82
1	861332	861334	83
1	861334	861335	82
1	861335	861337	83
1	861337	861340	85
1	861340	861341	86
1	861341	861342	85
1	861342	861343	86
1	861343	861344	85
1	861344	861346	86
1	861346	861349	88
1	861349	861350	90
1	861350	861352	88
1	861352	861353	87
1	861353	861356	88
1	861356	861361	86
1	861361	861362	85
1	861362	861365	87
1	861365	861368	88
1	861368	861369	87
1	861369	861370	88
1	861370	861372	87
1	861372	861373	88
1	861373	861374	87
1	861374	861375	86
1	861375	861376	88
1	861376	861377	87
1	861377	861380	86
1	861380	861381	83
1	861381	861382	84
1	861382	861383	82
1	861383	861385	81
1	861385	861386	80
1	861386	861387	79
1	861387	861390	78
1	861390	861392	79
1	861392	861393	80
1	861393	861394	78
1	865534	865535	14
1	865535	865537	15
1	865537	865539	16
1	865539	865540	17
1	865540	865544	16
1	865544	865545	17
1	865545	865549	18
1	865549	865550	19
1	865550	865554	20
1	865554	865555	21
1	865555	865557	22
1	865557	865558	21
1	865558	865563	22
1	865563	865566	24
1	865566	865567	25
1	865567	865569	27
1	865569	865570	29
1	865570	865574	30
1	865574	865577	31
1	865577	865579	32
1	865579	865580	34
1	865580	865583	36
1	865583	865584	37
1	865584	865585	38
1	865585	865589	40
1	865589	865592	41
1	865592	865593	42
1	865593	865595	40
1	865595	865596	41
1	865596	865600	42
1	865600	865602	41
1	865602	865603	42
1	865603	865604	43
1	865604	865606	45
1	865606	865607	46
1	865607	865609	47
1	865609	865612	49
1	865612	865613	48
1	865613	865614	49
1	865614	865615	48
1	865615	865616	49
1	865616	865618	51
1	865618	865619	54
1	865619	865620	53
1	865620	865621	54
1	865621	865623	56
1	865623	865624	57
1	865624	865625	59
1	865625	865626	60
1	865626	865628	61
1	865628	865632	62
1	865632	865633	63
1	865633	865634	64
1	865634	865636	65
1	865636	865637	66
1	865637	865639	67
1	865639	865640	68
1	865640	865641	69
1	865641	865643	68
1	865643	865644	67
1	865644	865646	66
1	865646	865647	67
1	865647	865648	70
1	865648	865650	71
1	865650	865651	72
1	865651	865652	74
1	865652	865655	75
1	865655	865657	73
1	865657	865658	75
1	865658	865659	74
1	865659	865662	73
1	865662	865665	74
1	865665	865666	75
1	865666	865671	77
1	865671	865672	76
1	865672	865673	77
1	865673	865674	81
1	865674	865676	82
1	865676	865677	81
1	865677	865678	80
1	865678	865679	81
1	865679	865680	80
1	865680	865682	83
1	865682	865685	81
1	865685	865687	80
1	865687	865688	81
1	865688	865691	80
1	865691	865693	77
1	865693	865694	76
1	865694	865695	77
1	865695	865699	75
1	865699	865700	76
1	865700	865701	75
1	865701	865702	76
1	865702	865705	77
1	865705	865706	76
1	865706	865707	75
1	865707	865708	74
1	865708	865713	75
1	865713	865714	74
1	865714	865715	73
1	865715	865717	72
1	865691	865693	77
1	865693	865694	76
1	865694	865695	77
1	865695	865699	75
1	865699	865700	76
1	865700	865701	75
1	865701	865702	76
1	865702	865705	77
1	865705	865706	76
1	865706	865707	75
1	865707	865708	74
1	865708	865713	75
1	865713	865714	74
1	865714	865715	73
1	865715	865717	72
1	866416	866419	76
1	866419	866420	75
1	866420	866423	74
1	866423	866424	73
1	866424	866425	74
1	866425	866426	73
1	866426	866427	72
1	866427	866428	71
1	866428	866429	70
1	866429	866430	67
1	866430	866432	66
1	866432	866435	65
1	866435	866436	67
1	866436	866437	68
1	866437	866439	69
1	866439	866440	71
1	866440	866441	70
1	866441	866444	72
1	866444	866445	70
1	866445	866446	69
1	866446	866447	70
1	866447	866448	71
1	866448	866449	70
1	866449	866450	69
1	866450	866451	68
1	866451	866452	70
1	866452	866453	71
1	866453	866454	74
1	866454	866456	72
1	866456	866457	74
1	866457	866458	73
1	866458	866462	72
1	866462	866464	71
1	866464	866467	72
1	866467	866470	73
1	871151	871153	48
1	871153	871154	50
1	871154	871155	52
1	871155	871156	51
1	871156	871157	52
1	871157	871158	53
1	871158	871159	54
1	871159	871160	52
1	871160	871162	53
1	871162	871163	52
1	871163	871164	51
1	871164	871165	52
1	871165	871166	53
1	871166	871167	54
1	871167	871170	55
1	871170	871174	56
1	871151	871153	48
1	871153	871154	50
1	871154	871155	52
1	871155	871156	51
1	871156	871157	52
1	871157	871158	53
1	871158	871159	54
1	871159	871160	52
1	871160	871162	53
1	871162	871163	52
1	871163	871164	51
1	871164	871165	52
1	871165	871166	53
1	871166	871167	54
1	871167	871170	55
1	871170	871174	56
1	871174	871175	55
1	871175	871176	56
1	871176	871178	57
1	871178	871184	58
1	871184	871187	60
1	871187	871190	59
1	871190	871192	58
1	871192	871193	56
1	871193	871195	58
1	871195	871197	57
1	871197	871198	59
1	871198	871199	61
1	871199	871201	60
1	871201	871204	63
1	871204	871205	61
1	871205	871206	62
1	871206	871208	60
1	871208	871210	59
1	871210	871215	58
1	871215	871216	57
1	871216	871219	58
1	871219	871223	57
1	871223	871228	54
1	871228	871231	52
1	871231	871232	53
1	871232	871233	54
1	871233	871238	53
1	871238	871239	51
1	871239	871240	50
1	871240	871241	49
1	871241	871243	48
1	871243	871247	47
1	871247	871250	48
1	871250	871256	49
1	871256	871259	48
1	871259	871260	46
1	871260	871263	45
1	871263	871265	44
1	871265	871266	43
1	871266	871268	41
1	871268	871269	39
1	871269	871272	38
1	871272	871273	36
1	871273	871276	34
1	871276	871279	30
1	874417	874420	53
1	874420	874421	55
1	874421	874422	57
1	874422	874423	56
1	874423	874424	57
1	874424	874427	59
1	874427	874428	61
1	874428	874430	60
1	874430	874437	61
1	874437	874439	62
1	874439	874440	63
1	874440	874442	65
1	874442	874443	67
1	874443	874444	66
1	874444	874447	65
1	874447	874448	63
1	874448	874449	64
1	874449	874451	63
1	874451	874455	64
1	874455	874456	62
1	874456	874457	63
1	874457	874460	64
1	874460	874461	63
1	874461	874462	62
1	874462	874463	61
1	874463	874464	59
1	874464	874465	58
1	874465	874466	60
1	874466	874468	62
1	874468	874470	63
1	874470	874471	64
1	874471	874472	66
1	874472	874473	67
1	874473	874474	66
1	874474	874478	65
1	874478	874481	66
1	874481	874482	67
1	874482	874483	68
1	874483	874484	70
1	874484	874486	71
1	874486	874489	73
1	874489	874491	72
1	874491	874493	70
1	874493	874494	72
1	874494	874495	71
1	874495	874496	67
1	874496	874499	68
1	874499	874501	67
1	874501	874502	66
1	874502	874505	64
1	874505	874506	62
1	874506	874507	61
1	874507	874512	60
1	874654	874655	28
1	874655	874657	27
1	874657	874658	28
1	874658	874659	29
1	874659	874661	28
1	874661	874667	29
1	874667	874670	30
1	874670	874674	29
1	874654	874655	28
1	874655	874657	27
1	874657	874658	28
1	874658	874659	29
1	874659	874661	28
1	874661	874667	29
1	874667	874670	30
1	874670	874674	29
1	874674	874675	28
1	874675	874676	29
1	874676	874677	28
1	874677	874678	29
1	874678	874679	30
1	874679	874680	28
1	874680	874681	29
1	874681	874686	28
1	874686	874687	27
1	874687	874691	26
1	874691	874692	27
1	874692	874694	24
1	874694	874696	25
1	874696	874698	26
1	874698	874699	27
1	874699	874701	26
1	874701	874702	28
1	874702	874703	29
1	874703	874712	30
1	874712	874716	31
1	874716	874717	33
1	874717	874718	34
1	874718	874720	35
1	874720	874721	36
1	874721	874727	35
1	874727	874729	34
1	874729	874731	33
1	874731	874732	32
1	874732	874735	30
1	874735	874736	31
1	874736	874742	29
1	874742	874748	28
1	874748	874750	29
1	874750	874752	28
1	874752	874755	27
1	874755	874758	26
1	874758	874763	25
1	874763	874764	24
1	874764	874766	26
1	874766	874768	25
1	874768	874769	26
1	874769	874770	25
1	874770	874773	26
1	874773	874776	25
1	874776	874777	24
1	874777	874783	23
1	874783	874785	24
1	874785	874786	23
1	874786	874787	22
1	874787	874789	21
1	874789	874790	22
1	874790	874791	23
1	874791	874792	21
1	874792	874795	18
1	874654	874655	28
1	874655	874657	27
1	874657	874658	28
1	874658	874659	29
1	874659	874661	28
1	874661	874667	29
1	874667	874670	30
1	874670	874674	29
1	874674	874675	28
1	874675	874676	29
1	874676	874677	28
1	874677	874678	29
1	874678	874679	30
1	874679	874680	28
1	874680	874681	29
1	874681	874686	28
1	874686	874687	27
1	874687	874691	26
1	874691	874692	27
1	874692	874694	24
1	874694	874696	25
1	874696	874698	26
1	874698	874699	27
1	874699	874701	26
1	874701	874702	28
1	874702	874703	29
1	874703	874712	30
1	874712	874716	31
1	874716	874717	33
1	874717	874718	34
1	874718	874720	35
1	874720	874721	36
1	874721	874727	35
1	874727	874729	34
1	874729	874731	33
1	874731	874732	32
1	874732	874735	30
1	874735	874736	31
1	874736	874742	29
1	874742	874748	28
1	874748	874750	29
1	874750	874752	28
1	874752	874755	27
1	874755	874758	26
1	874758	874763	25
1	874763	874764	24
1	874764	874766	26
1	874766	874768	25
1	874768	874769	26
1	874769	874770	25
1	874770	874773	26
1	874773	874776	25
1	874776	874777	24
1	874777	874783	23
1	874783	874785	24
1	874785	874786	23
1	874786	874787	22
1	874787	874789	21
1	874789	874790	22
1	874790	874791	23
1	874791	874792	21
1	874792	874795	18
1	874795	874798	17
1	874798	874803	16
1	874803	874806	14
1	874806	874807	15
1	874807	874810	14
1	874810	874823	13
1	874823	874827	12
1	874827	874833	13
1	874833	874837	12
1	874837	874838	11
1	874838	874839	12
1	874839	874843	10
1	875229	876427	0
1	876522	876525	15
1	876525	876528	16
1	876528	876529	17
1	876529	876531	18
1	876531	876534	19
1	876534	876536	21
1	876536	876541	22
1	876541	876542	21
1	876542	876544	22
1	876544	876553	23
1	876553	876565	24
1	876565	876566	23
1	876566	876570	24
1	876570	876574	25
1	876574	876580	24
1	876580	876582	25
1	876582	876585	26
1	876585	876590	25
1	876590	876593	24
1	876593	876595	22
1	876595	876597	21
1	876597	876600	20
1	876600	876601	19
1	876601	876603	20
1	876603	876609	19
1	876609	876612	17
1	876612	876617	16
1	876617	876619	15
1	876619	876620	14
1	876620	876621	13
1	876621	876627	12
1	876627	876628	13
1	876628	876630	12
1	876630	876636	13
1	876636	876637	12
1	876637	876643	13
1	876643	876644	12
1	876644	876645	13
1	876645	876646	12
1	876646	876652	11
1	876652	876657	12
1	876657	876662	11
1	876662	876663	13
1	876663	876666	14
1	876666	876676	15
1	876676	876679	13
1	876679	876684	12
1	876684	876702	11
1	877509	877516	19
1	877516	877529	20
1	877529	877533	21
1	877533	877543	20
1	877543	877544	19
1	877544	877546	18
1	877546	877553	17
1	877553	877556	16
1	877509	877516	19
1	877516	877529	20
1	877529	877533	21
1	877533	877543	20
1	877543	877544	19
1	877544	877546	18
1	877546	877553	17
1	877553	877556	16
1	877556	877557	17
1	877557	877558	18
1	877558	877560	19
1	877560	877561	18
1	877561	877573	17
1	877573	877574	16
1	877574	877579	15
1	877579	877581	14
1	877581	877585	15
1	877585	877586	16
1	877586	877592	15
1	877592	877598	14
1	877598	877599	13
1	877599	877601	14
1	877601	877606	13
1	877606	877609	12
1	877609	877610	13
1	877610	877612	12
1	877612	877619	13
1	877619	877621	14
1	877621	877622	15
1	877622	877623	16
1	877623	877633	15
1	877785	877790	14
1	877790	877795	15
1	877795	877796	14
1	877796	877803	15
1	877803	877806	14
1	877806	877809	15
1	877809	877811	16
1	877811	877815	15
1	877815	877823	14
1	877823	877838	15
1	877838	877841	16
1	877841	877847	15
1	877847	877848	13
1	877848	877854	12
1	877854	877855	11
1	877855	877865	10
1	877865	877870	9
1	877937	877951	4
1	877951	877967	3
1	877967	877986	2
1	877986	877987	3
1	877987	877992	2
1	877992	878005	3
1	878005	878012	4
1	878012	878016	3
1	878016	878026	4
1	878026	878065	5
1	878065	878067	6
1	878067	878070	5
1	878070	878073	6
1	878073	878089	7
1	878089	878091	8
1	878091	878093	7
1	878093	878095	8
1	878095	878097	9
1	878097	878101	10
1	878101	878104	9
1	878104	878105	10
1	878105	878110	11
1	878110	878117	10
1	878117	878122	11
1	878122	878129	12
1	878129	878140	11
1	878140	878145	10
1	878145	878146	9
1	878146	878147	10
1	878147	878148	11
1	878148	878153	10
1	878153	878154	11
1	878154	878162	13
1	878162	878168	14
1	878168	878169	13
1	878169	878171	14
1	878171	878175	15
1	878175	878179	16
1	878179	878180	15
1	878180	878185	14
1	878185	878187	15
1	878187	878189	16
1	878189	878190	19
1	878190	878192	20
1	878192	878196	19
1	878196	878197	20
1	878197	878200	19
1	878200	878202	20
1	878202	878206	21
1	878206	878208	22
1	878208	878211	23
1	878211	878213	24
1	878213	878220	25
1	878220	878224	26
1	878224	878226	27
1	878226	878228	28
1	878228	878229	26
1	878229	878233	24
1	878233	878235	25
1	878235	878236	26
1	878236	878237	28
1	878237	878238	27
1	878238	878240	26
1	878240	878244	27
1	878244	878245	26
1	878245	878246	27
1	878246	878248	26
1	878248	878250	27
1	878250	878251	28
1	878251	878258	27
1	878258	878260	28
1	878260	878264	27
1	878264	878265	26
1	878265	878267	25
1	878267	878270	24
1	878270	878275	25
1	878275	878277	24
1	878277	878281	23
1	878281	878286	22
1	878286	878291	21
1	878291	878293	22
1	878293	878294	23
1	878294	878299	24
1	878299	878301	23
1	878301	878305	24
1	878305	878310	22
1	878310	878314	21
1	878314	878315	22
1	878315	878316	21
1	878316	878317	20
1	878317	878323	21
1	878323	878325	20
1	878325	878333	19
1	878333	878339	18
1	878339	878343	17
1	878343	878346	16
1	878346	878355	15
1	878355	878356	14
1	878356	878359	13
1	878359	878360	12
1	878360	878362	13
1	878362	878364	12
1	878364	878366	11
1	878366	878368	9
1	878368	878369	8
1	878369	878376	7
1	878376	878382	6
1	878382	878389	5
1	878389	878392	4
1	878392	878400	3
1	878400	878435	2
1	878435	878440	1
1	878631	878634	35
1	878634	878636	36
1	878636	878639	37
1	878639	878643	35
1	878643	878645	33
1	878645	878646	36
1	878646	878648	34
1	878648	878652	35
1	878652	878653	34
1	878653	878655	36
1	878655	878656	37
1	878656	878661	38
1	878661	878662	39
1	878662	878663	40
1	878663	878666	42
1	878666	878668	43
1	878668	878669	42
1	878669	878671	43
1	878671	878672	45
1	878672	878673	46
1	878673	878675	45
1	878675	878677	46
1	878677	878678	45
1	878678	878680	43
1	878680	878685	42
1	878685	878687	41
1	878687	878690	42
1	878690	878695	43
1	878695	878696	41
1	878696	878697	42
1	878697	878704	41
1	878704	878706	40
1	878706	878708	39
1	878708	878709	40
1	878709	878712	39
1	878712	878713	41
1	878713	878714	40
1	878714	878715	39
1	878715	878717	37
1	878717	878720	36
1	878720	878723	32
1	878723	878725	31
1	878725	878735	29
1	878735	878736	30
1	878736	878738	29
1	878738	878739	28
1	878739	878741	27
1	878741	878743	26
1	878743	878746	24
1	878746	878747	21
1	878747	878748	19
1	878748	878750	20
1	878750	878762	19
1	879077	879078	27
1	879078	879079	28
1	879079	879081	29
1	879081	879083	30
1	879083	879084	33
1	879084	879086	32
1	879086	879087	33
1	879087	879090	34
1	879090	879091	36
1	879091	879093	37
1	879093	879097	39
1	879097	879098	41
1	879098	879099	42
1	879099	879100	45
1	879100	879102	46
1	879102	879108	47
1	879108	879111	48
1	879111	879117	49
1	879117	879119	50
1	879119	879121	51
1	879121	879123	52
1	879123	879124	53
1	879124	879126	52
1	879126	879127	51
1	879127	879128	49
1	879128	879129	48
1	879129	879130	47
1	879130	879132	46
1	879132	879133	45
1	879133	879138	46
1	879138	879139	45
1	879139	879140	46
1	879140	879141	47
1	879141	879142	48
1	879142	879144	47
1	879144	879148	46
1	879148	879153	47
1	879153	879156	48
1	879156	879158	47
1	879158	879161	46
1	879161	879162	47
1	879162	879165	48
1	879165	879166	50
1	879166	879168	49
1	879168	879172	47
1	879172	879173	45
1	879173	879174	44
1	879174	879175	42
1	879175	879177	41
1	879177	879179	40
1	879179	879180	41
1	879180	879182	39
1	879182	879183	41
1	879183	879184	40
1	879184	879186	41
1	879186	879189	40
1	879077	879078	27
1	879078	879079	28
1	879079	879081	29
1	879081	879083	30
1	879083	879084	33
1	879084	879086	32
1	879086	879087	33
1	879087	879090	34
1	879090	879091	36
1	879091	879093	37
1	879093	879097	39
1	879097	879098	41
1	879098	879099	42
1	879099	879100	45
1	879100	879102	46
1	879102	879108	47
1	879108	879111	48
1	879111	879117	49
1	879117	879119	50
1	879119	879121	51
1	879121	879123	52
1	879123	879124	53
1	879124	879126	52
1	879126	879127	51
1	879127	879128	49
1	879128	879129	48
1	879129	879130	47
1	879130	879132	46
1	879132	879133	45
1	879133	879138	46
1	879138	879139	45
1	879139	879140	46
1	879140	879141	47
1	879141	879142	48
1	879142	879144	47
1	879144	879148	46
1	879148	879153	47
1	879153	879156	48
1	879156	879158	47
1	879158	879161	46
1	879161	879162	47
1	879162	879165	48
1	879165	879166	50
1	879166	879168	49
1	879168	879172	47
1	879172	879173	45
1	879173	879174	44
1	879174	879175	42
1	879175	879177	41
1	879177	879179	40
1	879179	879180	41
1	879180	879182	39
1	879182	879183	41
1	879183	879184	40
1	879184	879186	41
1	879186	879189	40
1	879189	879190	37
1	879190	879191	36
1	879191	879194	35
1	879194	879196	33
1	879196	879199	32
1	879199	879201	33
1	879201	879208	32
1	879208	879210	31
1	879210	879211	30
1	879211	879214	29
1	879214	879215	28
1	879215	879216	26
1	879216	879218	25
1	879218	879220	26
1	879220	879223	27
1	879223	879225	26
1	879225	879228	25
1	879228	879230	24
1	879230	879232	23
1	879232	879234	22
1	879234	879236	21
1	879236	879237	20
1	879237	879238	19
1	879238	879239	20
1	879239	879244	19
1	879244	879248	20
1	879248	879250	19
1	879250	879254	21
1	879254	879257	20
1	879257	879259	19
1	879259	879261	18
1	879261	879265	17
1	879265	879267	18
1	879267	879273	17
1	879273	879278	16
1	879278	879283	17
1	879283	879288	18
1	879288	879290	19
1	879290	879293	18
1	879293	879295	17
1	879295	879297	16
1	879297	879298	15
1	879298	879300	14
1	879300	879301	15
1	879301	879304	14
1	879304	879305	16
1	879305	879306	17
1	879306	879308	18
1	879308	879314	19
1	879314	879319	21
1	879319	879322	20
1	879322	879323	22
1	879323	879325	24
1	879325	879326	22
1	879326	879327	24
1	879327	879329	25
1	879329	879332	28
1	879332	879333	30
1	879333	879334	32
1	879334	879339	33
1	879339	879340	34
1	879340	879341	32
1	879341	879343	33
1	879343	879347	34
1	879347	879349	35
1	879349	879351	36
1	879351	879352	37
1	879352	879354	38
1	879354	879359	39
1	879359	879361	40
1	879361	879363	41
1	879363	879367	42
1	879367	879369	43
1	879369	879371	46
1	879371	879372	47
1	879372	879374	46
1	879374	879375	48
1	879375	879377	50
1	879377	879378	51
1	879378	879379	53
1	879379	879380	52
1	879380	879385	53
1	879385	879386	54
1	879386	879389	56
1	879389	879390	54
1	879390	879391	56
1	879391	879393	59
1	879393	879394	60
1	879394	879396	61
1	879396	879397	62
1	879397	879398	61
1	879398	879404	60
1	879404	879406	59
1	879406	879407	61
1	879407	879410	59
1	879410	879411	60
1	879411	879412	59
1	879412	879417	60
1	879417	879418	61
1	879418	879419	62
1	879419	879421	63
1	879421	879422	64
1	879422	879425	63
1	879425	879426	64
1	879426	879429	65
1	879429	879430	64
1	879430	879434	66
1	879434	879435	67
1	879435	879437	68
1	879437	879438	69
1	879438	879440	70
1	879440	879442	71
1	879442	879443	69
1	879443	879444	68
1	879444	879446	66
1	879446	879449	65
1	879449	879450	64
1	879450	879452	62
1	879452	879453	63
1	879453	879454	64
1	879454	879455	63
1	879455	879456	64
1	879456	879458	65
1	879458	879461	64
1	879461	879463	61
1	879463	879464	63
1	879464	879465	61
1	879465	879466	60
1	879466	879468	58
1	879468	879469	56
1	879469	879474	55
1	879474	879476	53
1	879476	879477	54
1	879477	879478	55
1	879478	879479	56
1	879479	879480	55
1	879480	879481	56
1	879481	879483	53
1	879483	879485	52
1	879485	879486	53
1	879486	879487	52
1	879487	879488	51
1	879488	879489	50
1	879489	879493	49
1	879493	879494	47
1	879494	879496	45
1	879496	879499	44
1	879499	879500	42
1	879500	879505	41
1	879505	879507	39
1	879507	879508	38
1	879508	879509	37
1	879509	879510	35
1	879510	879513	34
1	879513	879515	35
1	879515	879516	34
1	879516	879517	32
1	879517	879518	33
1	879518	879519	32
1	879519	879521	30
1	879521	879527	29
1	879527	879528	28
1	879528	879529	26
1	879529	879530	25
1	879530	879531	24
1	879531	879534	22
1	879534	879538	21
1	879538	879542	19
1	879542	879552	18
1	879552	879553	17
1	879553	879555	16
1	879555	879560	15
1	879560	879571	13
1	879571	879575	12
1	879575	879577	11
1	879577	879578	10
1	879578	879583	9
1	879583	879588	8
1	879588	879592	6
1	879592	879593	5
1	879593	879602	4
1	879602	879612	3
1	879612	879626	2
1	879626	879627	1
1	879627	879927	0
1	879283	879288	18
1	879288	879290	19
1	879290	879293	18
1	879293	879295	17
1	879295	879297	16
1	879297	879298	15
1	879298	879300	14
1	879300	879301	15
1	879301	879304	14
1	879304	879305	16
1	879305	879306	17
1	879306	879308	18
1	879308	879314	19
1	879314	879319	21
1	879319	879322	20
1	879322	879323	22
1	879323	879325	24
1	879325	879326	22
1	879326	879327	24
1	879327	879329	25
1	879329	879332	28
1	879332	879333	30
1	879333	879334	32
1	879334	879339	33
1	879339	879340	34
1	879340	879341	32
1	879341	879343	33
1	879343	879347	34
1	879347	879349	35
1	879349	879351	36
1	879351	879352	37
1	879352	879354	38
1	879354	879359	39
1	879359	879361	40
1	879361	879363	41
1	879363	879367	42
1	879367	879369	43
1	879369	879371	46
1	879371	879372	47
1	879372	879374	46
1	879374	879375	48
1	879375	879377	50
1	879377	879378	51
1	879378	879379	53
1	879379	879380	52
1	879380	879385	53
1	879385	879386	54
1	879386	879389	56
1	879389	879390	54
1	879390	879391	56
1	879391	879393	59
1	879393	879394	60
1	879394	879396	61
1	879396	879397	62
1	879397	879398	61
1	879398	879404	60
1	879404	879406	59
1	879406	879407	61
1	879407	879410	59
1	879410	879411	60
1	879411	879412	59
1	879412	879417	60
1	879417	879418	61
1	879418	879419	62
1	879419	879421	63
1	879421	879422	64
1	879422	879425	63
1	879425	879426	64
1	879426	879429	65
1	879429	879430	64
1	879430	879434	66
1	879434	879435	67
1	879435	879437	68
1	879437	879438	69
1	879438	879440	70
1	879440	879442	71
1	879442	879443	69
1	879443	879444	68
1	879444	879446	66
1	879446	879449	65
1	879449	879450	64
1	879450	879452	62
1	879452	879453	63
1	879453	879454	64
1	879454	879455	63
1	879455	879456	64
1	879456	879458	65
1	879458	879461	64
1	879461	879463	61
1	879463	879464	63
1	879464	879465	61
1	879465	879466	60
1	879466	879468	58
1	879468	879469	56
1	879469	879474	55
1	879474	879476	53
1	879476	879477	54
1	879477	879478	55
1	879478	879479	56
1	879479	879480	55
1	879480	879481	56
1	879481	879483	53
1	879483	879485	52
1	879485	879486	53
1	879486	879487	52
1	879487	879488	51
1	879488	879489	50
1	879489	879493	49
1	879493	879494	47
1	879494	879496	45
1	879496	879499	44
1	879499	879500	42
1	879500	879505	41
1	879505	879507	39
1	879507	879508	38
1	879508	879509	37
1	879509	879510	35
1	879510	879513	34
1	879513	879515	35
1	879515	879516	34
1	879516	879517	32
1	879517	879518	33
1	879518	879519	32
1	879519	879521	30
1	879521	879527	29
1	879527	879528	28
1	879528	879529	26
1	879529	879530	25
1	879530	879531	24
1	879531	879534	22
1	879534	879538	21
1	879538	879542	19
1	879542	879552	18
1	879552	879553	17
1	879553	879555	16
1	879555	879560	15
1	879560	879571	13
1	879571	879575	12
1	879575	879577	11
1	879577	879578	10
1	879578	879583	9
1	879583	879588	8
1	879588	879592	6
1	879592	879593	5
1	879593	879602	4
1	879602	879612	3
1	879612	879626	2
1	879626	879627	1
1	879627	879927	0
1	879927	879932	1
1	879932	879935	2
1	879935	879945	3
1	879945	879949	4
1	879949	879971	5
1	879531	879534	22
1	879534	879538	21
1	879538	879542	19
1	879542	879552	18
1	879552	879553	17
1	879553	879555	16
1	879555	879560	15
1	879560	879571	13
1	879571	879575	12
1	879575	879577	11
1	879577	879578	10
1	879578	879583	9
1	879583	879588	8
1	879588	879592	6
1	879592	879593	5
1	879593	879602	4
1	879602	879612	3
1	879612	879626	2
1	879626	879627	1
1	879627	879927	0
1	879531	879534	22
1	879534	879538	21
1	879538	879542	19
1	879542	879552	18
1	879552	879553	17
1	879553	879555	16
1	879555	879560	15
1	879560	879571	13
1	879571	879575	12
1	879575	879577	11
1	879577	879578	10
1	879578	879583	9
1	879583	879588	8
1	879588	879592	6
1	879592	879593	5
1	879593	879602	4
1	879602	879612	3
1	879612	879626	2
1	879626	879627	1
1	879627	879927	0
1	879927	879932	1
1	879932	879935	2
1	879935	879945	3
1	879945	879949	4
1	879949	879971	5
1	1138857	1138888	1
1	1138888	1138901	2
1	1138901	1138906	3
1	1138906	1138913	4
1	1138913	1138919	5
1	1138919	1138932	6
1	1138932	1138933	5
1	1138933	1138935	6
1	1138935	1138942	7
1	1138942	1138944	8
1	1138944	1138945	9
1	1138945	1138949	10
1	1138949	1138950	11
1	1138950	1138963	12
1	1138963	1138967	11
1	1138967	1138969	12
